,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2P%_AVG,3P_AVG,3PA_AVG,FT_AVG,PTS_AVG,FG.1_AVG,FG%.1_AVG,2P%.1_AVG,3P.1_AVG,3P%.1_AVG,FT%.1_AVG,PTS.1_AVG,FGA_players_AVG,FG%_players_AVG,3P_players_AVG,3PA_players_AVG,FT_players_AVG,FT%_players_AVG,DRB_players_AVG,TRB_players_AVG,AST_players_AVG,STL_players_AVG,BLK_players_AVG,TOV_players_AVG,PTS_players_AVG,+/-_players_AVG,TS%_players_AVG,3PAr_players_AVG,FTr_players_AVG,ORB%_players_AVG,TRB%_players_AVG,AST%_players_AVG,STL%_players_AVG,BLK%_players_AVG,TOV%_players_AVG,USG%_players_AVG,ORtg_players_AVG,DRtg_players_AVG,BPM_players_AVG,A/T_AVG,FG_AVG_AVG,y
876,-0.3000000000000042,-0.7000000000000028,-0.0015999999999999,0.0,-0.0306999999999999,-0.2999999999999989,-3.299999999999997,4.700000000000001,3.799999999999997,3.299999999999997,0.0373,0.0482,-1.1000000000000014,-0.009,0.0057,5.900000000000006,0.0548611199999999,0.0040989859999999,-0.0532638889999999,-0.3637708340000003,0.5869930560000001,0.0666485699999999,0.1089583329999994,0.0174236109999998,-0.1677569440000002,-0.0664236109999999,-0.137347222,0.352263889,0.5808125000000004,-1.4778124999999998,0.0137777359999999,-0.0264953339999999,0.0686952979999999,-0.4429701379999997,0.4753319499999993,-0.9025069499999994,-0.0958625000000001,-0.4914749999999999,3.28542639,0.209058340000002,-0.9884305999999868,1.8940416999999885,0.858044445,-0.8640756830000003,0.2267083400000018,0
857,-2.199999999999996,-2.6999999999999886,-0.0128,-5.799999999999998,-0.0077,3.6,7.100000000000001,3.6000000000000014,2.800000000000012,1.6000000000000014,0.0294999999999999,0.0293,-1.7999999999999992,0.013,0.0653,7.299999999999998,-1.0590694440000004,0.00031184,0.3192986110000002,0.4520555550000003,0.3109583330000003,0.021125236,-0.3427708329999999,-0.5049999999999999,-0.6393819449999998,0.0178888889999998,-0.086354166,0.6483888889999998,-0.5855069400000001,-3.2404375,0.0230501939999999,0.082820576,0.077409,-0.4320569440000001,-0.3683055599999996,-1.3656388899999996,-0.0051409719999997,-0.2385375000000001,3.635807640000001,-0.4150124999999996,-5.04794440000002,0.9379861999999692,0.1010875,-1.1004477399999997,-1.7983541699999996,1
981,1.5,1.1000000000000083,0.0106999999999999,3.0,0.0282999999999999,-1.5,-2.2,0.6999999999999993,2.200000000000003,0.3999999999999986,0.0232999999999999,0.0595999999999999,2.3999999999999986,0.0237999999999999,-0.0315,4.799999999999997,0.024791669999999,0.0355540349999999,-0.1017083329999999,-0.1477638890000001,0.16575,-0.059328959,-0.0577152769999997,-0.3840902779999995,-0.6597499999999998,0.1145625,-0.158673611,-0.3319722219999999,0.5023055500000009,-1.1063541659999998,0.017488466,-0.067907396,-0.01441716,-0.646607639,0.0468256939999989,-2.5688395799999992,0.0585520829999999,-0.2073104159999999,-2.5591291599999995,-0.0024722200000013,4.548874999999995,3.755083400000032,-0.167759028,-0.0267780379999997,-0.5856458300000007,1
787,0.5,6.0,-0.0314999999999999,-2.8000000000000007,-0.0353999999999999,3.299999999999999,7.199999999999997,4.999999999999998,9.299999999999995,5.399999999999999,0.0303999999999999,0.0236,-5.4,-0.037,-0.0793999999999999,9.200000000000005,0.8820000000000014,-0.002082313,0.397048611,0.8937152779999997,0.7388055550000003,0.061186625,-0.2598680549999996,-0.2973263890000002,0.0291874999999999,-0.182888889,0.0526666659999999,-0.1101944440000002,1.3091875000000002,-0.7731874999999997,0.019573166,0.065339424,0.0051162989999999,-0.5891916669999997,-1.230853474,0.7796541700000006,-0.3561416670000001,-0.4904409730000001,-1.7710388840000009,0.2132451400000015,5.032868099999988,4.494229200000022,-0.369840278,0.6753171330000001,0.9108263899999968,0
6,-0.9000000000000057,-1.7999999999999972,-0.0019,-2.700000000000003,-0.014,1.8000000000000007,1.599999999999998,-0.9000000000000004,-0.9000000000000057,-1.8999999999999984,-9.9999999999989e-05,0.0023999999999999,-3.0,-0.0284,-0.0671,-4.5,-0.3683819499999999,0.011519125,0.1693402770000001,0.0889305549999996,-0.2097638889999997,-0.0697327429999999,0.4698402769999999,0.5335555559999996,-0.0554722219999996,-0.348520834,-0.253826389,-0.046875,-0.4957986099999996,2.5735625,0.0130082979999999,0.0169895549999999,-0.060814653,0.7024090280000008,1.226425698,0.2147284699999989,-0.5396868060000002,-0.8555145829999997,-0.273745139999999,-0.2097798600000011,2.96102089999998,-3.3579513000000247,0.236552083,0.1213837809999995,-0.6200624999999995,0
520,-2.3999999999999986,-0.7999999999999972,-0.0224,-1.400000000000002,-0.0141,-1.0,0.6000000000000014,-3.4000000000000004,-9.200000000000005,4.899999999999999,0.0374,-0.0364000000000001,-1.0999999999999996,0.0679,-0.013,4.799999999999997,-0.7063055600000006,-0.033565687,-0.2249375,-0.1779444440000004,-0.322638889,-0.0473316249999999,-0.5421458330000002,-0.8530069450000006,-0.1466041670000004,-0.077097222,-0.0800833340000001,-0.2034027779999998,-1.6786458399999995,-8.256819444,-0.038322535,0.009504548,-0.022797298,-1.1091937500000002,-1.6029333289999992,0.6200291700000005,-0.0414131939999999,-0.930536805,-1.0456749999999992,-0.2108624999999975,-8.077687499999996,5.862965300000013,-1.428336111,0.42482092,-2.835437500000001,0
470,-1.1999999999999955,-6.299999999999998,0.0189,-1.8000000000000007,0.0090999999999999,0.5999999999999996,-1.6000000000000014,-0.8000000000000007,-2.5999999999999943,0.8999999999999986,0.0141,-0.0063999999999999,1.299999999999999,0.0325,0.0861999999999999,2.5,-0.8812916700000013,0.0437211319999999,0.0532291670000002,-0.2858402780000002,-0.0734444449999998,-0.06535541,-0.2223680560000001,-0.3705138889999997,0.1677222220000005,-0.2365972230000001,-0.3261250000000001,-0.1720625,-0.4241736100000004,-2.8836666660000003,0.0549267289999999,0.011056201,0.0696598749999999,-0.5789145840000005,-0.18499306,1.4057298599999992,-0.2524409729999999,-0.913992361,-0.5269305499999994,0.2103493000000007,6.889979199999999,9.678812500000006,0.016994445,0.4363268940000001,-1.1896875000000016,0
543,3.0,2.6000000000000085,0.0202999999999999,3.0,0.0226999999999999,0.0,-0.7999999999999972,-6.100000000000001,-0.0999999999999943,0.3000000000000042,0.0232,0.0259,-3.700000000000001,-0.0115,-0.0989,-4.300000000000011,0.0159652799999996,0.029070659,-0.1387708329999997,-0.1969444449999997,-0.7366249999999999,-0.072323916,-0.1819166670000003,-0.2416597229999997,0.3714444439999997,0.129701389,0.0731736109999999,-0.0548958330000002,-0.4817430500000004,1.8849583330000004,0.0291662289999999,-0.0066761659999999,-0.0872821179999999,0.0978298609999992,-0.1260354199999991,0.7608347199999983,0.180465278,-0.3246993050000002,-1.5953257,-0.0015319499999968,7.044972200000004,-2.533229099999972,0.467872917,0.3704583359999998,-0.1490833400000006,1
551,1.6000000000000014,-1.5999999999999943,0.0248999999999999,2.7,-0.0078,-1.0999999999999996,-7.599999999999998,-3.0,-0.9000000000000057,-4.5,-0.0429,-0.0242999999999999,-2.1,-0.0550999999999999,-0.0339999999999999,-13.400000000000004,0.5227986129999991,0.0257055059999999,-0.0267291660000001,-0.5389861110000003,-0.1958125000000001,-0.0896935559999999,0.1813124999999997,0.3072499999999998,0.0852152780000001,0.275159723,0.105125,-0.1620694440000001,0.6590277799999988,5.391951389,0.007204847,-0.095251535,-0.048410618,0.1803680560000002,0.1864368049999996,-0.4917548600000004,0.3882152779999999,0.224416667,-3.569757642999998,-0.0012416699999988,5.075034700000003,-6.1398957999999775,1.151940972,0.33433511,1.4317777800000009,0
708,0.0,-3.700000000000003,0.0183999999999999,-2.5,0.0261,2.5,4.0,0.1999999999999993,2.700000000000003,4.600000000000001,0.0465,-0.0061999999999999,-3.5000000000000018,0.0367,0.0139,2.5999999999999943,-1.0370000000000008,0.0062447079999999,0.1785833329999999,0.1604999999999998,-0.1002013889999995,0.0293853199999999,-0.7860694449999999,-1.2861736110000006,0.306895833,-0.1405833330000001,-0.141513889,-0.483902778,-0.2027986100000003,1.5534166659999995,0.0276136879999999,0.04993573,0.045004278,-1.885782639,-1.7396208370000004,2.680779169999999,-0.0576958329999997,-1.227853472,-3.117995140000001,-0.2098451399999988,3.5583958,5.123173599999988,-0.761716666,0.6856669240000001,-1.4641736099999996,1
617,-1.2999999999999972,1.899999999999992,-0.0227,-0.1999999999999993,-0.0179,-1.0999999999999996,-1.3999999999999986,-3.3999999999999986,-7.099999999999994,-0.0999999999999943,0.0027999999999999,0.0074,0.0999999999999996,-0.0004,-0.0349,-3.300000000000012,-0.6853125000000002,-0.0510079649999999,-0.335416666,-0.5982013889999998,-0.5258611119999999,-0.152209368,-0.3267777780000003,-0.2033888889999993,-0.3943680549999997,-0.2043958330000002,-0.1927708339999999,0.1658333329999999,-2.092694439999999,-2.047048611,-0.0598429929999999,0.000260035,-0.0715580349999999,0.3184048610000003,0.3063951399999993,-0.4362111100000004,-0.3457479170000002,-0.4568756940000001,2.3369638900000016,-0.4102354199999993,-12.622736099999967,-5.817631900000008,-0.0044152779999999,-1.4633986460000004,-3.0876180600000005,0
191,-1.2999999999999972,-5.200000000000003,0.0139,-3.299999999999997,0.0157999999999999,2.0,2.9000000000000017,-0.6000000000000014,-1.2000000000000028,1.2000000000000028,0.0199,0.0133999999999999,2.3000000000000007,0.0412,0.0347999999999999,5.099999999999994,-1.1064375000000002,0.0286129929999999,0.1445555560000002,0.1005902770000002,-0.3292847229999998,-0.0257784509999999,-0.3582638889999998,-0.4946458329999999,-0.076284722,-0.3373958330000001,-0.264277778,-0.2288541660000001,-0.9085069400000004,-3.036611111,0.0394763879999999,0.0362725549999999,-0.002240465,-0.0683243060000009,-0.0103854159999983,-0.0047361099999996,-0.4082236110000001,-0.564670139,-1.601969444,-0.4145319399999998,6.026902799999987,8.823798699999971,-0.0440104160000001,0.2193575610000002,-2.0811111099999984,0
288,-6.299999999999998,-3.0,-0.0538,-6.199999999999998,-0.0916,-0.0999999999999996,-1.3999999999999986,1.8999999999999984,-10.800000000000011,-0.5,-0.015,-0.0356999999999999,1.9999999999999984,0.0262,-0.085,-4.0,-1.6697430499999992,-0.042010847,-0.1151180550000001,-0.5946458340000005,-0.1734166669999997,0.0108990139999999,0.1050138879999993,0.179402778,-0.6534166670000001,-0.1958333329999999,-0.150243056,0.3025902779999998,-2.934756949999999,-3.0692083340000003,-0.0424208609999999,-0.0598765139999999,0.0448979859999999,0.3199805549999999,0.2727298569999998,0.1607548699999998,-0.2176472220000003,-0.2452666670000001,2.5844333289999994,-0.2067333399999995,-10.205291699999991,-6.092500000000001,-1.6398618050000002,-0.9884567949999998,-3.75484722,1
840,3.899999999999999,8.599999999999994,0.0015,3.700000000000003,0.0191,0.200000000000001,3.899999999999999,-0.5,7.5,0.4000000000000057,-0.0043,-0.0233999999999999,2.4000000000000004,0.0374999999999999,0.0386999999999999,2.700000000000003,1.1057569400000011,0.0120761669999999,0.0750763889999999,0.5108124999999997,-0.0037291669999999,0.0444645489999999,0.3185069440000005,0.5560486109999996,0.0254166659999994,0.1052291660000001,0.3808125,-0.2019722229999998,0.9783749999999998,1.5751805559999998,-0.008421632,0.0006969869999999,-0.0033382779999999,0.5597722219999999,0.2214048609999999,-1.7561048599999989,-0.0385520839999999,1.071054167,-1.889043749999999,-0.204485420000001,3.2105555000000265,-1.7224513999999966,0.1281479159999999,0.0316993280000001,2.045881940000001,1
732,-1.0999999999999943,-0.7999999999999972,-0.0106,-1.6999999999999955,-0.0197,0.5999999999999996,0.5999999999999979,2.3000000000000007,0.7000000000000028,-4.799999999999997,-0.0389,-0.062,-0.7000000000000011,-0.0101999999999999,-0.0060999999999998,-6.699999999999988,0.0369652800000004,-0.004813396,0.084729166,0.1359513890000006,0.3674166659999996,0.0658818259999999,0.587354167,0.7141111109999994,-0.2043749999999997,0.2335555559999999,0.293111111,0.552951389,0.2623958300000009,3.967027778,0.00490125,0.0203177079999999,0.0518413609999999,0.2131458329999996,1.1059173609999997,-0.1225423699999996,0.3122048609999999,0.7499236109999999,3.99828819,0.0074076400000002,-4.336680500000014,-11.226277699999995,0.1785534729999999,-0.994355513,1.2987986099999986,1
172,0.8999999999999986,1.899999999999992,0.0003999999999999,-1.5,0.012,2.3999999999999986,5.599999999999998,-3.5999999999999983,0.6000000000000085,-1.0,0.0156,0.0094999999999999,-2.5,0.0022999999999999,0.0125999999999999,1.9000000000000057,0.0307361200000002,-0.008236195,0.2849513889999997,0.580291667,-0.498590278,-0.031470222,-0.6748541660000003,-0.8177013889999998,-0.4414791670000002,0.2215,0.041305555,-0.1914722220000002,-0.1423472300000003,-1.679361111,0.0115168539999999,0.0926327159999999,-0.0455943469999999,-0.5680777770000001,-1.1440208370000011,-2.23222848,0.312341666,0.3872145829999999,-1.12740069,-0.2125590200000005,0.4787639000000041,1.7773540999999682,-0.1367159719999999,-0.0897045780000003,-1.1387222199999982,0
827,3.299999999999997,4.099999999999993,0.0176999999999999,2.3999999999999986,0.009,0.9000000000000004,0.3999999999999986,-0.6999999999999993,6.799999999999998,1.2999999999999972,0.0015,-0.0144,-0.8000000000000007,0.011,0.0430999999999999,5.0,0.6385555580000002,0.0471953749999999,0.1379444440000001,0.1268541669999994,0.025923611,-0.038807125,0.1286388890000003,0.5774305550000003,-0.0673541660000003,0.2875138890000001,-0.0167986109999999,0.4039791669999997,1.1358125,0.128069445,0.0272201739999999,-0.0203755139999999,-0.0151294089999999,1.6528236120000006,0.7556847199999996,-2.4012152799999997,0.2502979160000001,-0.3030229160000002,2.34792431,0.207515279999999,6.620312499999998,0.0159999999999911,-0.369972222,-0.5093544390000002,1.9166041700000036,1
641,-5.600000000000001,-4.799999999999997,-0.0361,-3.8000000000000007,-0.0253999999999999,-1.7999999999999992,-1.0,-1.6999999999999993,-14.700000000000005,-0.1000000000000014,0.0282999999999999,-0.0066999999999999,1.8000000000000007,0.0628,-0.0313999999999999,-1.9000000000000057,-0.9387222199999988,-0.061134521,-0.156951389,-0.1260555560000007,-0.3773402780000001,-0.012809159,-0.6822916669999999,-0.6057777780000011,-0.0627152779999993,-0.3304722230000001,-0.361881945,0.212381945,-2.0691666699999995,-7.184770834,-0.0793007289999999,-0.024153167,-0.003073639,-0.0771902779999997,-0.8059930510000015,1.223594450000002,-0.3552333329999999,-0.9439923609999998,2.8295291680000005,-0.4156652700000016,-17.974291600000015,0.6882986000000102,-1.893097916,-0.5776654880000001,-3.4300138899999983,1
495,0.5999999999999943,-2.0,0.016,-0.6999999999999993,0.0069999999999998,1.3000000000000007,0.0,1.3000000000000007,3.799999999999997,1.4000000000000057,0.0186999999999999,0.0223999999999999,3.5000000000000018,0.0439999999999999,0.0373,5.700000000000002,-0.6844791599999986,0.0032791039999999,0.1613194440000001,-0.1416388890000002,-0.0019027779999998,-0.014634958,-0.1274375000000001,-0.3334166659999997,0.0386458339999999,-0.1994236109999999,-0.1673472219999999,0.2077638890000002,-0.0885277800000015,-1.3967569439999998,0.0045827149999999,-0.0112958129999999,-0.000491861,-0.3126493049999999,0.5875222229999988,0.7046340200000003,-0.146891667,0.0399097219999999,1.7766319400000017,-0.0006743099999972,-0.3090625000000102,3.4286736000000246,-1.086601388,-0.3202657729999998,-0.7500694399999972,0
736,-5.0,-2.0,-0.0443,-4.0,-0.0365999999999999,-1.0,2.1000000000000014,0.5,-10.5,0.8000000000000043,-0.0015999999999999,0.0030999999999999,-0.4000000000000004,-0.0175999999999999,0.0187999999999999,-2.800000000000012,0.7901527699999988,-0.058811952,0.010673611,0.6769444450000002,0.377375,0.0276676670000001,0.4185416670000004,0.4534374999999997,-0.1203055560000003,0.196840277,0.111222223,0.5721180559999999,0.0618263900000002,-5.266506945,-0.049954708,0.0475931939999999,-0.0490991109999999,-0.91525625,-0.4509520830000007,-0.1158597199999995,0.1086611109999999,0.1663562499999999,1.7987256969999998,-0.2068388900000002,-14.708319400000008,-6.440048599999982,0.6646375,-1.19032146,0.7030208299999998,1
613,-1.3999999999999986,-1.5999999999999943,-0.008,-4.300000000000002,-0.0329999999999999,2.9000000000000004,3.0,-3.3999999999999986,-3.300000000000012,-2.799999999999997,-0.0279999999999999,-0.0041,4.899999999999999,-0.0071999999999999,0.0201,-1.4000000000000057,-0.8671388929999999,-0.0023525619999999,0.2259375000000001,0.0698263890000001,-0.7199027780000002,-0.009303799,0.4340069449999997,0.2294236110000005,0.1041875000000001,-0.017138889,0.032041667,0.4304999999999999,-1.46242361,-0.930006945,0.01530384,0.026731341,-0.0038056659999999,-0.4032548609999997,0.6689125009999994,2.1427895800000023,0.055025694,0.952195833,4.673859720000001,-0.2129993000000034,-6.209659699999988,-6.295611199999968,0.600911112,-0.832201223,-1.1139097199999988,0
783,-2.6000000000000014,-7.200000000000002,0.0049,-2.0,-0.0038,-0.5999999999999996,-3.899999999999999,1.7000000000000008,-4.1000000000000085,-1.8999999999999984,-0.0065999999999999,-0.0484,-7.5,-0.0379999999999999,0.033,-11.899999999999991,-0.7412222199999992,0.0131011729999999,-0.0965972220000002,-0.4084791669999999,0.0464166670000003,0.0702492979999999,-0.292965277,-0.5301111110000001,-0.1503263889999999,-0.004277778,0.1410625,0.1865486119999996,-0.6624027699999999,3.872305556,0.028791055,-0.01155784,0.043826104,-0.1581895829999995,-0.0735875000000003,-0.241997229999999,0.0696020830000001,0.04809375,2.2037812499999987,-0.2093444399999988,1.0860971999999975,-8.139729099999968,0.511936111,-0.5551120249999999,-1.206055550000002,0
132,-4.799999999999997,-4.0,-0.0349,2.0,-0.0331,-6.799999999999999,-10.700000000000005,5.399999999999999,-11.0,-4.299999999999997,-0.0338,-0.0141,-1.5,-0.0488,-0.0668999999999999,-10.5,-0.5385000000000009,-0.03295807,-0.8780416660000001,-1.4402083329999995,0.8100138889999997,-0.0307513469999999,0.5419652770000001,0.6656874999999998,-0.6722708330000002,-0.1764930559999999,0.155909723,-0.4102291660000001,-1.0187916700000006,0.0766527780000001,-0.057910944,-0.106796771,0.074544625,0.4231076390000004,0.6305520839999996,-1.0780090299999987,-0.2476090280000001,0.729252083,-1.74021458,-0.0016250000000006,-8.378270900000032,-4.1254306000000165,-0.404084723,-0.0026884339999999,-1.0459583300000013,1
888,0.2000000000000028,7.799999999999998,-0.0399999999999999,-0.6000000000000014,-0.0532,0.8000000000000007,3.8000000000000007,0.1000000000000014,1.3000000000000114,0.8000000000000043,-0.0076999999999999,-0.0319,-0.7999999999999989,0.0077999999999999,0.0618999999999999,8.599999999999994,0.8632291670000001,-0.021346243,0.1946805560000002,0.6228125000000002,0.0127152779999999,-0.0241755069999999,0.2809791669999995,0.2871527769999993,-0.1382847220000007,-0.2304722220000001,-0.050361111,-0.2581805560000001,0.2743680499999996,-4.873680555,-0.026034639,0.002168826,-0.0205887359999999,-0.0255034719999995,-0.0466694399999987,-0.9042638899999992,-0.4088812500000001,-0.357168055,-3.515872910000001,-0.2089875000000028,-1.236256900000015,3.408055500000017,-1.0723236109999998,0.3425777510000001,0.1424027700000003,1
957,0.7000000000000028,0.3000000000000113,0.0048999999999999,2.2,0.0197,-1.5,-2.000000000000004,3.799999999999999,3.700000000000003,-2.4000000000000057,0.0171,0.0218,-3.6,-0.0074,0.0194999999999999,-2.200000000000003,-0.9213263840000004,0.0097166319999999,-0.2571944439999999,-0.6558680560000001,0.3335277770000002,-0.011211146,-0.4783402780000001,-0.7036180550000006,-0.3605555559999996,0.1817916669999999,-0.034423611,-0.187236111,-0.3400416699999997,3.744465278,0.006153813,-0.056800417,-0.003008597,0.0827249999999999,0.1063916659999986,0.0083298699999989,0.3772250000000001,-0.1505868059999997,-1.16658125,-0.2104958299999992,1.1402152,-3.858222299999993,0.6990631949999999,0.1298460750000001,-1.2568472200000012,1
939,-1.7999999999999972,-6.900000000000006,0.0133,-4.100000000000001,0.0100999999999999,2.3000000000000007,2.3000000000000043,2.7,1.4000000000000057,0.7999999999999972,0.0176,0.0173999999999999,-4.5,-0.0237,-0.032,-7.099999999999994,-0.2497986100000009,0.014961966,0.4455138889999999,0.7077916670000001,0.5107291669999998,0.030270917,0.2633194439999995,0.0154374999999999,0.2208541659999996,-0.0412916669999998,-0.354548612,0.4622708329999998,1.0417708300000008,6.397527778000001,0.0266299789999999,0.034430028,-0.00918566,-0.2760631949999999,0.7650562499999989,0.6589624999999995,-0.0682263889999998,-1.3972465270000003,4.38548958,0.0031305500000016,1.7280068999999827,-5.2230902000000015,1.371584028,-0.4863598109999998,0.88222223,1
518,3.5,7.599999999999994,0.0001999999999999,3.799999999999997,0.0054,-0.3000000000000007,0.3000000000000042,0.1999999999999993,6.899999999999992,2.299999999999997,0.0146999999999999,0.0400999999999999,5.799999999999999,0.0242999999999999,0.0421,11.599999999999996,0.8337222239999988,-0.0047526049999999,-0.0969722229999998,-0.0017986110000003,-0.0639652779999999,-0.028978931,-0.3967777780000006,-0.5824166670000004,-0.3600000000000003,-0.112854167,0.050444445,-0.9683680549999998,0.5342847300000013,-2.926694445,-0.007265507,-0.020381507,-0.0418585279999999,-1.274030555,-1.4272902819999995,-2.708663190000001,-0.2845347229999997,0.4745187500000003,-7.875268747000001,-0.4188749999999999,6.310222199999997,9.308048599999992,-0.6750923609999999,1.1549230020000003,-0.4705416699999994,0
427,0.6000000000000014,-3.5,0.0252,-0.5,0.0251,1.0999999999999996,-0.3999999999999986,-4.900000000000002,-2.6000000000000085,4.0,0.0645999999999999,0.0431,4.699999999999998,0.1136,0.056,9.799999999999995,-0.6150625000000005,0.028832666,0.1493333329999997,-0.084902778,-0.7435555550000001,-0.051158723,-0.7755902780000001,-1.0778749999999997,-0.027201389,-0.083020833,-0.509930555,0.0517986109999999,-0.6416111099999995,-7.465222222,0.0163791319999999,0.004202931,-0.084237743,-0.9745993059999996,-0.6603541659999994,-0.7097076399999995,-0.0488597220000002,-1.3785625,1.1194243000000004,-0.2086701399999988,-0.8474097999999941,12.063812499999996,-1.689475,-0.0677911819999996,-2.3396388800000025,1
215,2.299999999999997,-2.700000000000003,0.0422999999999999,1.6000000000000014,0.0305999999999999,0.6999999999999993,-2.699999999999996,-0.6000000000000014,4.700000000000003,-0.3999999999999986,-0.0235,-0.0211,-3.6999999999999993,-0.0513,-0.1126,-11.5,-1.0009027770000003,0.0326396939999999,0.0076249999999999,-0.6383472220000002,-0.2925277770000001,-0.0068768409999999,-0.1350902780000002,-0.2842777779999999,-0.1010208330000002,0.0016597219999999,-0.045381945,0.0197013889999997,-0.2862083299999991,7.580958332000001,0.026783306,-0.0164100349999999,0.0644225279999999,-0.0460062500000004,0.342070829999999,0.1901277799999992,0.1284506949999999,-0.3101694439999998,0.7251027800000003,0.0008951400000007,3.1871597000000094,-11.504868000000016,1.2992229169999998,-0.179653509,-0.7152291700000006,0
541,-1.3000000000000045,3.4000000000000057,-0.0317999999999999,-1.1999999999999993,-0.0541,-0.0999999999999996,-0.1000000000000014,-4.899999999999999,-7.600000000000008,2.299999999999997,0.0203999999999999,-0.0333,1.0,0.0876,0.0543999999999998,4.5,0.973236109,-0.0416813129999999,0.0146388880000001,0.0839652779999999,-0.5703263890000001,-0.0285719099999999,0.4447152779999999,0.5402499999999995,0.0121874999999995,-0.0057152779999999,0.1053055559999999,-0.2483680560000003,-0.2942291699999995,-6.929041666,-0.05273841,-0.0133480689999999,-0.06225993,-0.4291993049999996,-0.1056423599999991,-0.7598138900000021,-0.0343340279999999,-0.0027611110000003,-1.90712222,0.000620829999999,-6.114472200000009,4.5918194999999855,-0.3908930560000001,0.294889629,0.3577986100000032,0
758,-0.6999999999999957,4.0,-0.0253999999999999,-0.3999999999999986,-0.0539999999999999,-0.3000000000000007,-0.7999999999999972,-1.7000000000000028,-3.3999999999999915,0.6999999999999957,0.0132,0.0612,0.5,-0.0312,-0.0363,0.2000000000000028,-0.6506388800000007,-0.0525505419999999,-0.1685763889999998,-0.5572569439999997,-0.310763889,-0.0031894999999999,-0.2457361110000002,-0.7913055559999993,0.0404513889999997,-0.0517013890000001,-0.2146041660000001,-0.2394444449999999,-1.7138402799999994,-2.372236111,-0.0508109649999999,-0.033205326,-0.078383097,-1.6370375,-0.6496902779999996,0.9430736100000008,0.0220770829999996,-0.391802083,-0.93745,-0.2107458300000004,-10.933868000000004,-6.729743099999991,-0.005995138,0.2265034169999997,-2.7310000000000016,0
1126,-2.0,-3.6000000000000085,-0.0037999999999999,-2.5,0.0196,0.5,2.9000000000000017,-2.8000000000000007,-6.299999999999998,-6.299999999999998,-0.0634,-0.0668,-1.0999999999999996,-0.0523,-0.0232,-14.100000000000009,-0.6835416709999986,-0.0032320909999999,0.0826249999999999,0.2796597219999999,-0.570666667,-0.067100806,0.442784723,0.3300624999999995,0.1672222219999999,0.177819444,-0.180645833,0.1785416670000001,-1.0379305500000005,4.636833333999999,-0.0123766599999999,0.0291574229999999,-0.0169930349999999,-0.2967138890000003,0.3893118090000005,1.0792423600000003,0.2238437499999999,-0.327459028,2.3936423600000007,-0.0024638900000013,-5.218381960000016,-12.234034800000003,-0.0934548619999998,-0.0969600590000001,-0.5434722200000017,0
775,-0.3000000000000042,-9.299999999999995,0.0418999999999999,-2.3999999999999986,0.0095,2.1000000000000014,-3.4000000000000057,6.500000000000003,8.0,-1.5,-0.0044,-0.0624,-4.4,0.0292,0.1126,-3.9000000000000057,-0.6632916599999987,0.0411480209999999,0.2339861109999999,-0.243506945,0.9484166669999998,0.19962107,-0.0050138890000006,-0.2724374999999997,0.4498333340000005,-0.1463194449999999,-0.008229166,0.3495138889999999,1.2859861099999996,6.27075,0.0761050839999999,0.011734778,0.0825125209999999,-0.2999020830000001,0.42902986,1.6098180500000012,-0.1653270830000002,-0.261317362,1.8301916600000008,-0.0050798600000021,11.183187500000004,-0.5091318999999856,0.837119444,0.0252000269999999,1.3088333399999996,0
584,-2.200000000000003,-0.7000000000000028,-0.024,-4.100000000000001,-0.012,1.9000000000000004,6.200000000000002,0.8999999999999986,-1.5999999999999943,-4.100000000000001,-0.0429,-0.0309,3.1,-0.0081999999999999,0.0196,-2.9000000000000057,-0.621798609999999,-0.027637354,0.1604722220000003,0.4657708329999997,0.0641041659999999,-0.010021987,0.371375,0.2519583340000002,0.2960000000000002,-0.019847222,0.047576389,0.0753194450000001,-0.8247291700000012,1.397055556,-0.0200206729999999,0.065504618,0.014561014,-0.5079215279999998,0.1417798699999988,2.76334237,-0.0148680549999999,0.8180895840000002,2.3069555600000005,-0.2050493099999997,-9.49063889999998,-7.324715300000008,0.4966687500000001,-0.0121911650000001,-0.2490416699999969,1
623,0.5,4.0,-0.0222,-2.5,-0.0544,3.0,3.5,1.1999999999999993,5.199999999999988,0.6999999999999957,0.003,0.0254999999999999,-1.5,-0.0258,0.0826,3.9000000000000057,-0.4316319449999994,-0.016992021,0.209020833,0.1659999999999999,-0.0343819440000001,0.056509743,-0.2138402780000001,-0.2890416670000002,-0.363236111,-0.3586597220000001,-0.136819445,0.003888888,-0.6851388899999993,-1.2281666670000009,-0.002330076,0.024993146,-0.045211174,-0.2989159720000005,-0.3916506899999988,0.1213055500000006,-0.5910548609999999,-0.5454923620000001,0.7310458299999993,-0.4114965300000009,-2.1405000000000034,-3.2945416999999964,-0.348425694,-0.0767486960000003,-1.8328958299999984,0
