,Unnamed: 0,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG.1,FGA_AVG.1,FG%_AVG.1,2P_AVG.1,2PA_AVG.1,2P%_AVG.1,3P_AVG.1,3PA_AVG.1,3P%_AVG.1,FT_AVG.1,FTA_AVG.1,FT%_AVG.1,PTS_AVG.1
263,-1,2021/2/17,DEN,WAS,L 128-130,0,4,6,0.010000000000000009,2,1,0.026999999999999913,2,5,-0.008000000000000007,-12,-16,0.038999999999999924,-2,-4,-6,-0.010000000000000009,-2,-1,-0.026999999999999913,-2,-5,0.008000000000000007,12,16,-0.038999999999999924,2,2.299999999999997,-1.6000000000000085,0.0373,-0.7000000000000028,-2.4000000000000057,0.01849999999999996,3.0,0.7999999999999972,0.08559999999999995,-7.100000000000001,-9.7,0.04310000000000003,0.5,-2.6999999999999957,-5.8999999999999915,0.0009000000000000119,-1.3000000000000007,-6.5,0.03289999999999993,-1.4000000000000004,0.5999999999999943,-0.042300000000000004,-2.5,-2.8999999999999986,-0.014900000000000024,-9.299999999999997
264,-1,2021/2/16,BOS,DEN,W 112-99,0,1,-3,0.029000000000000026,-5,-11,0.03500000000000003,6,8,0.09200000000000003,5,6,-0.027999999999999914,13,-1,3,-0.029000000000000026,5,11,-0.03500000000000003,-6,-8,-0.09200000000000003,-5,-6,0.027999999999999914,-13,-4.100000000000001,0.10000000000000853,-0.04820000000000002,-2.1999999999999993,3.0,-0.07929999999999998,-1.8999999999999986,-2.8999999999999986,-0.03670000000000001,2.099999999999998,4.0,-0.059599999999999986,-8.0,-0.10000000000000142,-1.9000000000000057,0.008700000000000041,-0.10000000000000142,-1.3999999999999986,0.019300000000000095,0.0,-0.5,0.0,0.1999999999999993,-0.7999999999999972,0.03300000000000003,0.0
265,-1,2021/2/16,MEM,NOP,L 113-144,0,-14,-3,-0.13799999999999996,-8,4,-0.18899999999999995,-6,-7,-0.08100000000000002,3,1,0.124,-31,14,3,0.13799999999999996,8,-4,0.18899999999999995,6,7,0.08100000000000002,-3,-1,-0.124,31,0.20000000000000284,-0.20000000000000284,0.00019999999999997797,0.3000000000000007,1.8999999999999986,-0.018899999999999917,-0.09999999999999964,-2.1000000000000014,0.01959999999999995,-2.8000000000000007,-4.899999999999999,0.034700000000000064,-2.5,-1.3999999999999986,-4.299999999999997,0.008600000000000052,1.5,2.8999999999999986,-0.008300000000000085,-2.9000000000000004,-7.200000000000003,0.006500000000000006,1.9999999999999982,3.1999999999999993,-0.01739999999999997,-3.700000000000003
266,-1,2021/2/16,MIL,TOR,L 113-124,0,-6,-8,-0.022999999999999965,-3,-2,-0.039000000000000035,-3,-6,-0.01700000000000007,4,4,0.04599999999999993,-11,6,8,0.022999999999999965,3,2,0.039000000000000035,3,6,0.01700000000000007,-4,-4,-0.04599999999999993,11,4.0,3.1000000000000085,0.026400000000000035,3.8000000000000007,2.799999999999997,0.04579999999999995,0.20000000000000107,0.29999999999999716,-0.002899999999999958,-5.499999999999998,-3.3999999999999986,-0.13129999999999997,2.700000000000003,2.700000000000003,7.8999999999999915,-0.011699999999999988,3.8999999999999986,10.0,-0.026100000000000012,-1.1999999999999993,-2.1000000000000014,-0.01789999999999997,-4.899999999999999,-5.600000000000001,-0.00979999999999992,-0.7000000000000028
267,-1,2021/2/16,LAL,MIN,W 112-104,0,3,-16,0.12600000000000006,8,-8,0.21799999999999997,-5,-8,-0.04800000000000004,7,8,0.041000000000000036,8,-3,16,-0.12600000000000006,-8,8,-0.21799999999999997,5,8,0.04800000000000004,-7,-8,-0.041000000000000036,-8,0.20000000000000284,-6.0,0.033299999999999996,6.100000000000001,4.299999999999997,0.06559999999999999,-5.9,-10.299999999999997,-0.06140000000000001,6.099999999999998,7.899999999999999,0.005099999999999993,0.5999999999999943,-0.3999999999999986,1.7000000000000028,-0.011299999999999977,-2.0,-3.5999999999999943,-0.0031999999999999806,1.5999999999999996,5.300000000000001,-0.018100000000000005,-5.999999999999998,-6.300000000000001,-0.026900000000000035,-5.200000000000003
268,-1,2021/2/16,OKC,POR,L 104-115,0,-5,-11,-0.002999999999999947,5,3,0.07,-10,-14,-0.123,9,10,0.09399999999999997,-11,5,11,0.002999999999999947,-5,-3,-0.07,10,14,0.123,-9,-10,-0.09399999999999997,11,-0.30000000000000426,-0.5,-0.0020000000000000018,3.8999999999999986,5.399999999999999,0.018399999999999972,-4.200000000000001,-5.899999999999999,-0.05499999999999999,-1.4000000000000021,0.0,-0.06979999999999997,-6.199999999999989,1.3999999999999986,7.299999999999997,-0.02410000000000001,0.0,1.7000000000000028,-0.026499999999999968,1.4000000000000004,5.599999999999994,-0.014300000000000035,-4.699999999999999,-5.699999999999999,-0.0040000000000000036,-0.5
269,-1,2021/2/16,BRK,PHO,W 128-124,0,-1,-6,0.027999999999999914,-5,-9,0.016000000000000014,4,3,0.06799999999999995,2,3,-0.06700000000000006,4,1,6,-0.027999999999999914,5,9,-0.016000000000000014,-4,-3,-0.06799999999999995,-2,-3,0.06700000000000006,-4,3.5,1.9000000000000057,0.0262,-1.1999999999999993,-5.300000000000004,0.029000000000000026,4.699999999999999,7.199999999999999,0.04089999999999999,2.5,3.299999999999997,-0.02629999999999999,14.200000000000003,7.100000000000001,6.5,0.04109999999999997,4.799999999999997,5.100000000000001,0.0343,2.3000000000000007,1.3999999999999986,0.0524,1.1999999999999993,-0.10000000000000142,0.06359999999999999,17.700000000000003
270,-1,2021/2/15,CLE,GSW,L 98-129,0,-9,7,-0.134,0,14,-0.12299999999999994,-9,-7,-0.19199999999999995,-4,-1,-0.15200000000000002,-31,9,-7,0.134,0,-14,0.12299999999999994,9,7,0.19199999999999995,4,1,0.15200000000000002,31,-4.299999999999997,-0.3999999999999915,-0.047699999999999965,4.5,14.699999999999996,-0.05909999999999993,-8.8,-15.099999999999998,-0.0993,2.8999999999999986,4.800000000000001,-0.017799999999999927,-14.5,5.699999999999996,-1.5,0.07560000000000006,6.200000000000003,2.700000000000003,0.08760000000000001,-0.5,-4.200000000000003,0.03770000000000001,-3.5,-3.3000000000000007,-0.06629999999999991,7.3999999999999915
271,-1,2021/2/15,CHI,IND,W 120-112 (OT),0,5,10,0.007000000000000006,1,10,-0.059,4,0,0.12099999999999994,-6,-9,0.05800000000000016,8,-5,-10,-0.007000000000000006,-1,-10,0.059,-4,0,-0.12099999999999994,6,9,-0.05800000000000016,-8,-0.3999999999999986,-1.8000000000000114,0.0032999999999999696,-0.3999999999999986,-2.9000000000000057,0.026100000000000012,0.0,1.0999999999999943,-0.021199999999999997,-0.40000000000000036,-0.6999999999999993,-0.012499999999999956,-1.2000000000000028,0.3999999999999986,-2.1999999999999886,0.01679999999999998,1.7999999999999972,2.200000000000003,0.018100000000000005,-1.4000000000000004,-4.400000000000002,0.0025000000000000022,1.0999999999999979,1.3999999999999986,0.013599999999999945,0.5
272,-1,2021/2/15,LAC,MIA,W 125-118,0,1,-6,0.04799999999999993,-6,-2,-0.08699999999999997,7,-4,0.24699999999999997,-2,-2,-0.017999999999999905,7,-1,6,-0.04799999999999993,6,2,0.08699999999999997,-7,4,-0.24699999999999997,2,2,0.017999999999999905,-7,6.800000000000004,5.099999999999994,0.056499999999999995,6.399999999999999,9.399999999999999,0.037699999999999956,0.3999999999999986,-4.299999999999997,0.060800000000000076,1.5,0.09999999999999787,0.06880000000000008,15.5,3.6000000000000014,2.0,0.032299999999999995,7.099999999999998,12.799999999999997,0.008099999999999996,-3.5,-10.800000000000004,0.010599999999999998,0.3000000000000007,0.0,0.027100000000000013,4.0
273,-1,2021/2/15,ATL,NYK,L 112-123,0,-6,2,-0.08200000000000002,0,3,-0.02899999999999997,-6,-1,-0.16700000000000004,7,5,0.09099999999999997,-11,6,-2,0.08200000000000002,0,-3,0.02899999999999997,6,1,0.16700000000000004,-7,-5,-0.09099999999999997,11,-0.5,0.10000000000000853,-0.0030999999999999917,-2.3000000000000007,-4.699999999999996,0.008600000000000052,1.799999999999999,4.800000000000004,-0.0006000000000000449,6.699999999999999,6.599999999999998,0.07379999999999998,7.5,5.5,3.5999999999999943,0.04529999999999995,6.300000000000001,9.900000000000006,0.024399999999999977,-0.8000000000000007,-6.299999999999997,0.03610000000000002,3.200000000000003,2.200000000000003,0.08210000000000006,13.399999999999991
274,-1,2021/2/15,BRK,SAC,W 136-125,0,0,-7,0.041999999999999926,-15,-21,-0.04799999999999993,15,14,0.20999999999999996,-4,-1,-0.263,11,0,7,-0.041999999999999926,15,21,0.04799999999999993,-15,-14,-0.20999999999999996,4,1,0.263,-11,1.1000000000000014,-1.1000000000000085,0.014800000000000035,0.1999999999999993,-1.0,0.005700000000000038,0.9000000000000004,-0.10000000000000142,0.023299999999999987,4.0,1.3999999999999986,0.1513,7.099999999999994,2.1000000000000014,1.5999999999999943,0.012400000000000022,0.1999999999999993,-4.200000000000003,0.03139999999999987,1.8999999999999986,5.799999999999997,-0.006500000000000006,-2.0,-2.0,-0.03049999999999997,4.1000000000000085
275,-1,2021/2/15,PHI,UTA,L 123-134,0,2,8,-0.02300000000000002,12,30,-0.1100000000000001,-10,-22,-0.052000000000000046,-5,-7,0.03599999999999992,-11,-2,-8,0.02300000000000002,-12,-30,0.1100000000000001,10,22,0.052000000000000046,5,7,-0.03599999999999992,11,1.1999999999999957,0.0,0.015000000000000013,9.700000000000003,19.199999999999996,-0.0121,-8.5,-19.2,-0.031000000000000028,1.4000000000000021,3.3000000000000007,-0.04720000000000002,-4.699999999999989,0.8999999999999986,-5.0,0.03699999999999998,-0.5999999999999979,-7.100000000000001,0.05290000000000006,1.5,2.1000000000000014,0.016600000000000004,2.3000000000000007,2.8999999999999986,-0.01419999999999999,5.599999999999994
276,-1,2021/2/15,HOU,WAS,L 119-131,0,-5,-1,-0.049000000000000044,-1,-8,0.06700000000000006,-4,7,-0.184,2,3,-0.007000000000000006,-12,5,1,0.049000000000000044,1,8,-0.06700000000000006,4,-7,0.184,-2,-3,0.007000000000000006,12,0.20000000000000284,0.29999999999999716,0.0009000000000000119,-5.0,-10.600000000000001,0.011700000000000044,5.200000000000001,10.900000000000006,0.04619999999999996,-7.399999999999999,-8.799999999999997,-0.01880000000000004,-1.7999999999999972,-1.6000000000000014,-2.700000000000003,-0.004799999999999971,-0.8000000000000007,-3.1000000000000014,0.012299999999999978,-0.8000000000000007,0.3999999999999986,-0.022200000000000053,-2.5,-3.3999999999999986,0.009199999999999986,-6.5
277,-1,2021/2/14,CHO,SAS,L 110-122,0,-3,-1,-0.026000000000000023,-5,-1,-0.07199999999999995,2,0,0.059,-8,-8,-0.1150000000000001,-12,3,1,0.026000000000000023,5,1,0.07199999999999995,-2,0,-0.059,8,8,0.1150000000000001,12,1.8999999999999986,3.3000000000000114,0.003899999999999959,-3.3000000000000007,-5.600000000000001,-0.010700000000000043,5.199999999999999,8.899999999999999,0.05109999999999998,-2.3999999999999986,-4.299999999999997,0.04870000000000008,6.599999999999994,-0.5,-1.7999999999999972,0.004200000000000037,-3.0,-8.699999999999996,0.03500000000000003,2.5000000000000018,6.900000000000006,-0.01090000000000002,1.1999999999999993,1.6000000000000014,-0.00019999999999997797,2.700000000000003
278,-1,2021/2/14,DAL,POR,L 118-121,0,-5,-4,-0.03500000000000003,-1,-5,0.050000000000000044,-4,1,-0.10899999999999999,11,6,0.2759999999999999,-3,5,4,0.03500000000000003,1,5,-0.050000000000000044,4,-1,0.10899999999999999,-11,-6,-0.2759999999999999,3,1.1000000000000014,-4.5,0.034499999999999975,2.799999999999997,-1.6000000000000014,0.06639999999999996,-1.6999999999999993,-2.8999999999999986,-0.024499999999999966,1.6000000000000014,2.599999999999998,-0.020100000000000007,2.0999999999999943,0.9000000000000057,1.7000000000000028,0.0008999999999999564,-2.099999999999998,-1.7000000000000028,-0.025499999999999967,2.9999999999999982,3.3999999999999986,0.05339999999999995,3.0,1.4000000000000021,0.07090000000000007,7.799999999999997
279,-1,2021/2/14,DEN,LAL,W 122-105,0,-1,-2,-0.0010000000000000564,-14,-21,-0.050000000000000044,13,19,0.18999999999999997,6,5,0.07999999999999996,17,1,2,0.0010000000000000564,14,21,0.050000000000000044,-13,-19,-0.18999999999999997,-6,-5,-0.07999999999999996,-17,0.09999999999999432,2.5,-0.01050000000000001,-4.899999999999999,-3.8999999999999986,-0.04139999999999999,5.0,6.399999999999999,0.08360000000000001,-3.3000000000000007,-5.799999999999997,0.07079999999999997,1.9000000000000057,-1.2999999999999972,-2.700000000000003,-0.0011999999999999789,-3.5,-9.5,0.017800000000000038,2.1999999999999993,6.799999999999997,-0.0008000000000000229,2.6999999999999993,3.6000000000000014,-0.021100000000000008,2.299999999999997
280,-1,2021/2/14,DET,NOP,W 123-112,0,5,-6,0.09200000000000003,-3,-6,0.007000000000000117,8,0,0.22899999999999998,-7,-8,-0.020999999999999908,11,-5,6,-0.09200000000000003,3,6,-0.007000000000000117,-8,0,-0.22899999999999998,7,8,0.020999999999999908,-11,-6.200000000000003,-5.099999999999994,-0.04530000000000001,-3.5,-3.1000000000000014,-0.03959999999999997,-2.700000000000001,-2.0,-0.06090000000000001,1.9000000000000021,0.8000000000000007,0.06059999999999999,-13.200000000000003,-0.3999999999999986,-2.299999999999997,0.006399999999999961,4.100000000000001,9.600000000000001,-0.025900000000000034,-4.499999999999998,-11.899999999999999,0.018900000000000028,0.20000000000000107,-0.3000000000000007,0.02089999999999992,-5.1000000000000085
281,-1,2021/2/14,CLE,LAC,L 111-128,0,1,5,-0.015000000000000013,7,10,0.029000000000000026,-6,-5,-0.15299999999999997,-13,-11,-0.14100000000000001,-17,-1,-5,0.015000000000000013,-7,-10,-0.029000000000000026,6,5,0.15299999999999997,13,11,0.14100000000000001,17,-3.3999999999999986,-0.10000000000000853,-0.04089999999999999,2.8000000000000007,8.600000000000001,-0.030700000000000005,-6.199999999999999,-8.700000000000003,-0.09399999999999997,-0.5,2.6000000000000014,-0.11599999999999999,-13.5,3.299999999999997,-0.4000000000000057,0.04059999999999997,1.5,-2.1000000000000014,0.04479999999999995,1.799999999999999,1.6999999999999993,0.0338,-1.0000000000000018,0.7000000000000028,-0.08440000000000003,7.400000000000006
282,-1,2021/2/14,MIL,OKC,L 109-114,0,0,2,-0.010000000000000009,2,0,0.03400000000000003,-2,2,-0.07500000000000001,-3,-7,0.10400000000000009,-5,0,-2,0.010000000000000009,-2,0,-0.03400000000000003,2,-2,0.07500000000000001,3,7,-0.10400000000000009,5,4.899999999999999,1.5999999999999943,0.044499999999999984,2.0,-1.1000000000000014,0.04690000000000005,2.9000000000000004,2.700000000000003,0.05009999999999998,-0.1999999999999993,0.6999999999999993,-0.034700000000000064,12.5,-1.6000000000000014,-1.7000000000000028,-0.005099999999999993,-2.1999999999999993,1.1000000000000014,-0.04920000000000002,0.5999999999999996,-2.8000000000000043,0.04059999999999997,3.3999999999999986,3.3000000000000007,0.04420000000000002,0.7999999999999972
283,-1,2021/2/14,ORL,PHO,L 90-109,0,-8,-3,-0.07500000000000001,-2,-1,-0.027000000000000024,-6,-2,-0.153,3,6,-0.12,-19,8,3,0.07500000000000001,2,1,0.027000000000000024,6,2,0.153,-3,-6,0.12,19,-3.0,3.5,-0.053100000000000036,-4.100000000000001,1.7000000000000028,-0.08739999999999998,1.0999999999999996,1.8000000000000007,0.0029000000000000137,0.7999999999999989,2.1999999999999993,-0.036700000000000066,-4.099999999999994,2.799999999999997,2.5,0.015199999999999991,-0.10000000000000142,-2.6000000000000014,0.023599999999999954,2.9000000000000004,5.100000000000001,0.02779999999999999,0.20000000000000107,-1.6000000000000014,0.09189999999999987,8.700000000000003
284,-1,2021/2/14,MEM,SAC,W 124-110,0,9,12,0.03200000000000003,8,24,-0.11099999999999988,1,-12,0.187,-5,-7,0.020000000000000018,14,-9,-12,-0.03200000000000003,-8,-24,0.11099999999999988,-1,12,-0.187,5,7,-0.020000000000000018,-14,0.19999999999999574,0.4000000000000057,-0.0017999999999999683,0.5,3.5,-0.031500000000000083,-0.29999999999999893,-3.1000000000000014,0.021899999999999975,0.8000000000000007,-1.1000000000000014,0.08290000000000008,0.9000000000000057,1.1999999999999957,-6.799999999999997,0.049699999999999966,-2.1999999999999993,-10.600000000000001,0.05080000000000001,3.4000000000000004,3.8000000000000007,0.06059999999999999,-2.8000000000000007,-1.3000000000000007,-0.07779999999999998,3.0
285,-1,2021/2/14,MIN,TOR,W 116-112,0,5,-9,0.10600000000000004,-1,-15,0.14500000000000002,6,6,0.10699999999999998,-12,-12,-0.10200000000000009,4,-5,9,-0.10600000000000004,1,15,-0.14500000000000002,-6,-6,-0.10699999999999998,12,12,0.10200000000000009,-4,-0.8999999999999986,3.5,-0.029100000000000015,0.5,3.0999999999999943,-0.018699999999999994,-1.4000000000000004,0.3999999999999986,-0.04369999999999996,-7.5,-5.5,-0.14489999999999992,-10.700000000000003,2.1999999999999957,3.0,0.006300000000000028,7.100000000000001,13.600000000000001,-0.000300000000000078,-4.899999999999999,-10.600000000000001,-0.02629999999999999,-2.6999999999999993,-3.200000000000003,-0.005099999999999993,-3.200000000000003
286,-1,2021/2/14,BOS,WAS,L 91-104,0,-1,7,-0.041999999999999926,-3,2,-0.07300000000000001,2,5,0.023999999999999994,-13,-6,-0.261,-13,1,-7,0.041999999999999926,3,-2,0.07300000000000001,-2,-5,-0.023999999999999994,13,6,0.261,13,0.8999999999999986,-2.5,0.02479999999999999,-1.3000000000000007,0.7000000000000028,-0.03309999999999996,2.200000000000001,-3.200000000000003,0.09540000000000004,-4.0,-4.599999999999998,-0.02300000000000002,0.0,-2.799999999999997,-6.5,0.003500000000000003,-0.8000000000000007,-5.699999999999996,0.037899999999999934,-2.0,-0.7999999999999972,-0.0479,-4.699999999999999,-5.399999999999999,-0.04070000000000007,-12.299999999999997
287,-1,2021/2/13,ATL,IND,L 113-125,0,-2,1,-0.028000000000000025,1,1,0.007000000000000117,-3,0,-0.09700000000000003,-5,-4,-0.06900000000000006,-12,2,-1,0.028000000000000025,-1,-1,-0.007000000000000117,3,0,0.09700000000000003,5,4,0.06900000000000006,12,-2.0,-1.5999999999999943,-0.013500000000000012,-1.3999999999999986,-2.0999999999999943,0.0018000000000000238,-0.6000000000000014,0.5,-0.02300000000000002,6.5,6.5,0.05810000000000004,1.8999999999999915,2.299999999999997,0.5999999999999943,0.02200000000000002,3.599999999999998,3.299999999999997,0.034600000000000075,-1.299999999999999,-2.6999999999999957,-0.00830000000000003,2.3000000000000007,2.400000000000002,0.02729999999999999,5.599999999999994
288,-1,2021/2/13,BRK,GSW,W 134-117,0,6,3,0.04899999999999993,-1,-2,0.0050000000000000044,7,5,0.14499999999999996,-2,-5,0.09999999999999998,17,-6,-3,-0.04899999999999993,1,2,-0.0050000000000000044,-7,-5,-0.14499999999999996,2,5,-0.09999999999999998,-17,0.5,-2.200000000000003,0.015000000000000013,2.5,0.5,0.035699999999999954,-1.9999999999999982,-2.700000000000003,-0.0262,5.000000000000002,4.300000000000001,0.08500000000000008,4.0,6.299999999999997,3.0,0.053800000000000014,6.199999999999999,1.6000000000000014,0.09160000000000007,0.09999999999999964,1.3999999999999986,0.0010000000000000009,-1.8999999999999986,-2.3000000000000007,-0.022499999999999964,10.800000000000011
289,-1,2021/2/13,HOU,NYK,L 99-121,0,-12,2,-0.14800000000000002,-8,-13,-0.0129999999999999,-4,15,-0.24299999999999997,6,7,0.007000000000000006,-22,12,-2,0.14800000000000002,8,13,0.0129999999999999,4,-15,0.24299999999999997,-6,-7,-0.007000000000000006,22,-1.1999999999999957,2.5,-0.027700000000000002,-6.5,-14.099999999999994,0.01539999999999997,5.299999999999999,16.6,-0.020000000000000018,-1.0,-0.3000000000000007,-0.018100000000000005,1.9000000000000057,1.6000000000000014,2.8999999999999915,0.003300000000000025,2.0,5.700000000000003,-0.017100000000000004,-0.3999999999999986,-2.8000000000000043,0.010399999999999965,0.3000000000000007,0.40000000000000213,0.021300000000000097,3.0999999999999943
290,-1,2021/2/13,PHI,PHO,L 111-120,0,-10,-6,-0.08699999999999997,-7,2,-0.15000000000000013,-3,-8,0.01200000000000001,14,16,0.02399999999999991,-9,10,6,0.08699999999999997,7,-2,0.15000000000000013,3,8,-0.01200000000000001,-14,-16,-0.02399999999999991,9,0.29999999999999716,-1.8000000000000114,0.011699999999999988,3.8000000000000007,7.5,-0.0014000000000000679,-3.5,-9.3,-0.00880000000000003,7.4,10.7,-0.05830000000000002,4.5,-0.20000000000000284,-2.200000000000003,0.007500000000000007,-1.0999999999999979,-1.8000000000000043,-0.00039999999999995595,0.8999999999999986,-0.3999999999999986,0.030899999999999983,3.200000000000001,2.900000000000002,0.052100000000000035,3.700000000000003
291,-1,2021/2/13,MIA,UTA,L 94-112,0,-4,1,-0.051999999999999935,-4,11,-0.23200000000000004,0,-10,0.07199999999999995,-10,-12,-0.05300000000000005,-18,4,-1,0.051999999999999935,4,-11,0.23200000000000004,0,10,-0.07199999999999995,10,12,0.05300000000000005,18,-4.100000000000001,-4.0,-0.02939999999999998,-0.6999999999999993,1.0999999999999943,-0.03320000000000001,-3.400000000000002,-5.100000000000001,-0.03460000000000002,-3.8000000000000007,-3.1999999999999993,-0.04730000000000001,-15.400000000000006,-2.6999999999999957,-4.099999999999994,-0.011899999999999966,-6.0,-13.300000000000004,0.009199999999999986,3.3000000000000007,9.2,-0.005900000000000016,-0.09999999999999964,-0.40000000000000213,-0.012499999999999956,-2.200000000000003
292,-1,2021/2/12,ATL,SAS,L 114-125,0,-6,5,-0.09600000000000003,-5,4,-0.128,-1,1,-0.04300000000000004,2,5,-0.06299999999999994,-11,6,-5,0.09600000000000003,5,-4,0.128,1,-1,0.04300000000000004,-2,-5,0.06299999999999994,11,-0.8999999999999986,-3.0,0.007599999999999996,-3.5,-9.099999999999994,0.026999999999999913,2.5999999999999996,6.099999999999998,0.01050000000000001,3.1000000000000014,2.1999999999999993,0.049899999999999944,3.8999999999999915,-1.1000000000000014,-0.6000000000000085,-0.009599999999999997,2.400000000000002,3.700000000000003,0.008099999999999996,-3.5,-4.300000000000001,-0.06219999999999998,6.699999999999999,6.399999999999999,0.08809999999999996,1.0
293,-1,2021/2/12,BOS,DET,L 102-108,0,2,3,0.009000000000000008,9,14,0.04600000000000004,-7,-11,-0.09899999999999998,-3,0,-0.09999999999999998,-6,-2,-3,-0.009000000000000008,-9,-14,-0.04600000000000004,7,11,0.09899999999999998,3,0,0.09999999999999998,6,2.799999999999997,3.5999999999999943,0.013000000000000012,0.7999999999999972,4.299999999999997,-0.03190000000000004,2.0,-0.7000000000000028,0.06669999999999998,-3.1999999999999993,-4.300000000000001,-0.012199999999999989,4.3999999999999915,-2.5,-2.6999999999999886,-0.0131,-2.6999999999999993,-7.899999999999999,0.028299999999999992,0.1999999999999993,5.200000000000003,-0.06619999999999998,-0.6999999999999993,0.1999999999999993,-0.049800000000000066,-5.5
294,-1,2021/2/12,CHI,LAC,L 106-125,0,-10,-1,-0.10999999999999993,-9,-3,-0.1329999999999999,-1,2,-0.057999999999999996,2,0,0.1329999999999999,-19,10,1,0.10999999999999993,9,3,0.1329999999999999,1,-2,0.057999999999999996,-2,0,-0.1329999999999999,19,1.1999999999999957,-0.09999999999999432,0.011199999999999988,1.3999999999999986,-1.8000000000000043,0.04479999999999995,-0.20000000000000107,1.6999999999999957,-0.03710000000000002,-5.000000000000002,-4.300000000000001,-0.10189999999999999,-2.799999999999997,-0.5,-3.1000000000000085,0.010199999999999987,0.6999999999999993,-1.7000000000000028,0.031000000000000028,-1.200000000000001,-1.4000000000000021,-0.03230000000000005,3.5,4.899999999999999,0.0018000000000000238,1.2999999999999972
295,-1,2021/2/12,CHO,MIN,W 120-114,0,-1,-9,0.033999999999999975,2,-4,0.07399999999999995,-3,-5,-0.029000000000000026,11,5,0.42899999999999994,6,1,9,-0.033999999999999975,-2,4,-0.07399999999999995,3,5,0.029000000000000026,-11,-5,-0.42899999999999994,-6,1.7999999999999972,-1.0,0.02560000000000001,-0.40000000000000213,-2.299999999999997,0.013299999999999979,2.1999999999999993,1.3000000000000043,0.04710000000000003,1.700000000000001,0.29999999999999716,0.06679999999999997,7.5,-0.09999999999999432,0.29999999999999716,-0.0023000000000000242,-6.099999999999998,-14.200000000000003,0.027100000000000013,5.999999999999998,14.499999999999996,0.008299999999999974,-6.300000000000001,-6.399999999999999,-0.04870000000000008,-0.5
296,-1,2021/2/12,DAL,NOP,W 143-130,0,3,-2,0.04700000000000004,-5,-10,0.020000000000000018,8,8,0.09700000000000009,-1,-2,0.02299999999999991,13,-3,2,-0.04700000000000004,5,10,-0.020000000000000018,-8,-8,-0.09700000000000009,1,2,-0.02299999999999991,-13,-1.8000000000000043,-0.7999999999999972,-0.017500000000000016,-1.3000000000000007,-2.200000000000003,-0.009700000000000042,-0.5,1.4000000000000057,-0.0368,0.1999999999999993,-2.8000000000000007,0.09440000000000004,-3.9000000000000057,0.7999999999999972,-2.1999999999999886,0.019799999999999984,-0.3000000000000007,-0.7999999999999972,-0.0018000000000000238,1.0999999999999996,-1.4000000000000057,0.04749999999999999,3.099999999999998,2.8000000000000007,0.040200000000000014,5.799999999999997
297,-1,2021/2/12,DEN,OKC,W 97-95,0,4,-3,0.06,4,-11,0.19000000000000006,0,8,-0.063,-6,-7,-0.06500000000000006,2,-4,3,-0.06,-4,11,-0.19000000000000006,0,-8,0.063,6,7,0.06500000000000006,-2,2.3000000000000043,-0.29999999999999716,0.027800000000000047,1.3000000000000007,1.8999999999999986,0.009099999999999997,1.0,-2.200000000000003,0.05720000000000003,-0.09999999999999964,-1.6999999999999993,0.0766,5.5,-3.0,-7.300000000000011,0.00720000000000004,-1.3999999999999986,-3.1000000000000014,0.00019999999999997797,-1.5999999999999996,-4.200000000000003,0.006000000000000005,4.399999999999999,4.800000000000001,0.019400000000000084,-3.200000000000003
298,-1,2021/2/12,LAL,MEM,W 115-105,0,4,5,0.018000000000000016,10,4,0.1439999999999999,-6,1,-0.21399999999999997,8,14,-0.09199999999999997,10,-4,-5,-0.018000000000000016,-10,-4,-0.1439999999999999,6,-1,0.21399999999999997,-8,-14,0.09199999999999997,-10,-2.5,-6.599999999999994,0.00820000000000004,1.7999999999999972,-0.7000000000000028,0.03760000000000008,-4.300000000000001,-5.900000000000002,-0.06329999999999997,2.700000000000001,4.399999999999999,-0.029299999999999993,-6.599999999999994,-1.1999999999999957,4.8999999999999915,-0.040100000000000025,2.8999999999999986,9.0,-0.02969999999999995,-4.1,-4.100000000000001,-0.08200000000000002,-1.9999999999999982,-3.5,0.04610000000000003,-8.5
299,-1,2021/2/12,CLE,POR,L 110-129,0,-5,4,-0.08099999999999996,0,16,-0.15600000000000003,-5,-12,-0.02300000000000002,-4,4,-0.20600000000000007,-19,5,-4,0.08099999999999996,0,-16,0.15600000000000003,5,12,0.02300000000000002,4,-4,0.20600000000000007,19,-1.6000000000000014,-5.599999999999994,0.00940000000000002,7.399999999999999,12.699999999999996,0.01699999999999996,-9.000000000000002,-18.3,-0.06279999999999997,0.3999999999999986,2.8000000000000007,-0.07899999999999996,-11.800000000000011,1.3999999999999986,1.2000000000000028,0.011800000000000033,2.3999999999999986,6.0,-0.01860000000000006,-1.0,-4.800000000000004,0.032200000000000006,-1.200000000000001,-0.8999999999999986,-0.02939999999999998,0.5999999999999943
