Unnamed: 0,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.1,FG_players,FGA_players,FG%_players,3P_players,3PA_players,3P%_players,FT_players,FTA_players,FT%_players,ORB_players,DRB_players,TRB_players,AST_players,STL_players,BLK_players,TOV_players,PF_players,PTS_players,+/-_players,TS%_players,eFG%_players,3PAr_players,FTr_players,ORB%_players,DRB%_players,TRB%_players,AST%_players,STL%_players,BLK%_players,TOV%_players,USG%_players,ORtg_players,DRtg_players,BPM_players,A/T,EFF
108,2021/2/22,DAL,MEM,W 102-92,0,-2,-14,0.043999999999999984,-11,-24,0.020999999999999963,9,10,0.172,5,7,0.02200000000000002,10,2,14,-0.043999999999999984,11,24,-0.020999999999999963,-9,-10,-0.172,-5,-7,-0.02200000000000002,-10,0.4067361111111119,-0.2202083333333356,-0.05932277777777777,1.3242361111111112,2.094374999999998,0.03701993055555558,0.7312500000000002,1.0316666666666672,0.1815750694444445,-0.8332638888888888,1.4711111111111108,0.6378472222222218,0.28687499999999977,0.01979166666666654,0.3242361111111111,0.6260416666666668,-0.2967361111111111,2.86895833333333,11.737986111111114,0.03419534722222228,-0.03033652777777768,0.06627909722222225,0.265220625,-2.230784722222224,-2.240763888888893,-0.4084722222222244,-0.9578263888888844,-0.20011111111111116,0.7558055555555556,3.5072499999999955,-0.016597222222220154,3.739236111111069,-10.277430555555554,2.3512361111111115,0.4582362728785353,4.137708333333329
109,2021/2/22,CHI,HOU,W 120-100,0,12,-5,0.1529999999999999,10,-1,0.18899999999999997,2,-4,0.09200000000000004,-6,-9,0.015999999999999903,20,-12,5,-0.1529999999999999,-10,1,-0.18899999999999997,-2,4,-0.09200000000000004,6,9,-0.015999999999999903,-20,1.63138888888889,0.3164583333333315,0.1663970833333332,0.39430555555555546,-0.015833333333334032,0.01189937499999988,-0.5279166666666668,-0.9145138888888892,0.01116208333333335,-0.3465277777777781,1.8139583333333316,1.467430555555555,0.566041666666667,-0.23645833333333344,0.3223611111111111,0.3563888888888891,0.4059722222222224,3.1291666666666647,25.48854166666667,0.1720304861111111,0.1821507638888889,-0.031366041666666684,-0.050505833333333285,-0.08267361111111128,-0.06939583333333132,1.7714652777777786,-1.3879097222222256,-0.4030347222222219,0.3288263888888887,2.572451388888888,-0.016354166666669556,29.900902777777763,-20.756249999999994,4.725368055555554,1.588269680436477,5.248541666666664
110,2021/2/22,LAL,WAS,L 124-127 (OT),0,2,8,-0.018999999999999958,-4,-11,0.03200000000000003,6,19,-0.018999999999999958,-13,-16,-0.07999999999999996,-3,-2,-8,0.018999999999999958,4,11,-0.03200000000000003,-6,-19,0.018999999999999958,13,16,0.07999999999999996,3,-0.3259027777777792,0.6004166666666588,-0.06632201388888892,1.0665972222222222,3.430416666666667,0.08215875,-2.2859722222222234,-3.163611111111111,-0.2395139583333334,0.9857638888888888,-1.701180555555556,-0.7154166666666688,0.5968749999999989,-0.07499999999999996,0.8817361111111109,0.7791666666666663,0.20534722222222168,-1.8711805555555543,-5.22125,-0.07471291666666667,-0.0391568750000002,0.2431443055555555,-0.16907298611111113,1.8198055555555543,1.8005277777777766,-0.9290277777777832,2.098347222222221,0.001986111111111244,1.933791666666666,3.393833333333337,-0.015069444444439029,-9.05340277777776,3.119236111111107,-0.6700902777777783,0.766042780748662,-1.1829861111111133
111,2021/2/22,MIA,OKC,W 108-94,0,4,7,0.011999999999999957,3,6,-0.0020000000000000018,1,1,0.016000000000000014,5,6,-0.002000000000000113,14,-4,-7,-0.011999999999999957,-3,-6,0.0020000000000000018,-1,-1,-0.016000000000000014,-5,-6,0.002000000000000113,-14,0.912569444444442,2.1900000000000035,0.03930993055555548,0.4140972222222215,0.9088194444444452,-0.14814409722222227,0.932569444444444,0.9104861111111102,0.0602470833333334,0.5488194444444445,0.8984722222222228,1.4472916666666658,1.4472916666666669,0.3882638888888889,0.665486111111111,-0.62625,-0.2368055555555557,3.171805555555558,19.75680555555556,0.03238388888888888,0.027790347222222175,-0.05360152777777771,0.13636041666666662,2.1499652777777785,2.147861111111109,1.7012847222222192,4.198041666666665,0.2199236111111107,2.9516527777777783,-8.336395833333334,0.01681944444445449,15.392013888888854,-15.06354166666668,3.5110763888888896,-2.3110445775116437,7.12013888888889
112,2021/2/22,PHO,POR,W 132-100,0,13,15,0.065,9,21,-0.041000000000000036,4,-6,0.177,2,-1,0.15200000000000002,32,-13,-15,-0.065,-9,-21,0.041000000000000036,-4,6,-0.177,-2,1,-0.15200000000000002,-32,0.6755555555555555,-0.4807638888888857,0.020599027777777838,-0.0529166666666665,-1.9628472222222229,0.16850277777777775,0.3925000000000001,0.023819444444444397,0.18338048611111107,-0.1917361111111111,-0.6970833333333339,-0.8888194444444473,0.9697916666666664,-0.08638888888888885,-0.0749305555555555,-1.049097222222222,-0.7071527777777779,1.6906944444444483,32.11722222222223,0.04263888888888867,0.025381180555555605,-0.1142990972222222,-0.042248888888888836,-0.3938333333333333,-0.3969513888888869,-0.6890902777777796,3.054715277777776,-0.003638888888888969,0.4100416666666669,-5.829854166666666,-0.008416666666651196,20.231388888888887,-31.635208333333296,7.8474027777777815,-0.9244059045475608,1.610347222222223
113,2021/2/22,CHO,UTA,L 110-132,0,-4,4,-0.068,13,23,-0.0010000000000000009,-17,-19,-0.203,3,4,-0.014000000000000012,-22,4,-4,0.068,-13,-23,0.0010000000000000009,17,19,0.203,-3,-4,0.014000000000000012,22,-0.09069444444444574,1.0972916666666617,-0.10485173611111126,-1.6828472222222222,-1.7665277777777808,-0.12034812499999993,0.3065277777777773,0.3719444444444444,0.20190972222222212,-0.05743055555555565,-0.9288194444444442,-0.98625,-1.7936805555555546,0.8758333333333331,-0.6424305555555556,-0.7240277777777779,-0.2995138888888891,-1.5577083333333288,-23.590763888888887,-0.17901006944444453,-0.18760506944444436,-0.1710491666666667,-0.008723194444444415,-1.0188541666666664,-0.9906458333333391,-2.496229166666664,-8.112499999999992,1.141145833333333,-1.3114166666666662,-4.87367361111111,0.009118055555550342,-30.72430555555555,21.261319444444442,-4.995076388888889,2.4773642816036814,-4.104236111111106
114,2021/2/21,ATL,DEN,W 123-115,0,-1,-3,0.007000000000000006,3,-1,0.07500000000000008,-4,-2,-0.09100000000000004,14,17,0.0050000000000000044,8,1,3,-0.007000000000000006,-3,1,-0.07500000000000008,4,2,0.09100000000000004,-14,-17,-0.0050000000000000044,-8,-0.2650694444444444,-1.0479861111111075,-0.0016257638888889092,-0.4743749999999996,-0.6695833333333328,-0.1278413888888889,1.7148611111111107,2.1199305555555563,0.12279944444444445,0.7434722222222224,0.3383333333333329,1.0818055555555557,0.5349305555555559,-0.3484722222222222,0.16729166666666667,-0.2702083333333334,-0.35354166666666753,0.7103472222222198,9.989722222222225,-0.0039375694444444545,-0.022025416666666464,0.02707027777777771,0.19945895833333324,3.3698750000000004,3.3833750000000045,2.8569027777777785,3.470006944444439,-0.3927986111111115,0.3853819444444444,-4.130284722222221,0.0189583333333303,11.928541666666675,-9.4305555555556,1.917263888888889,-1.9796967360575697,2.1459027777777764
115,2021/2/21,CLE,OKC,L 101-117,0,-4,5,-0.08000000000000007,1,-2,0.04500000000000004,-5,7,-0.235,-3,-4,0.0,-16,4,-5,0.08000000000000007,-1,2,-0.04500000000000004,5,-7,0.235,3,4,0.0,16,1.0907638888888904,3.1830555555555566,-0.10739201388888896,-0.3525694444444443,1.9820138888888892,-0.2022348611111112,-0.1046527777777766,0.014791666666667425,-0.006197986111111109,1.785625,0.3756250000000012,2.16125,0.3654861111111112,0.4650694444444444,0.2656250000000001,0.20631944444444472,0.36930555555555605,1.7243055555555546,-14.085763888888886,-0.09692159722222216,-0.13593895833333336,0.09927173611111118,-0.14463416666666656,3.0444444444444447,3.067715277777772,1.2582499999999983,0.8526875,-0.006826388888889312,0.3334236111111113,0.531486111111116,0.017604166666671972,-10.116041666666677,16.05111111111114,-3.926513888888889,1.7714574217435186,4.98173611111111
116,2021/2/21,BRK,LAC,W 112-108,0,4,5,0.01799999999999996,8,2,0.12999999999999995,-4,3,-0.14,0,1,-0.037999999999999916,4,-4,-5,-0.01799999999999996,-8,-2,-0.12999999999999995,4,-3,0.14,0,-1,0.037999999999999916,-4,1.9252083333333347,3.437777777777777,0.052036874999999934,-0.2703472222222225,1.0723611111111104,-0.13199694444444446,0.2081249999999999,0.5543055555555556,0.2509784722222223,-0.4456944444444444,-0.051111111111112,-0.4968055555555564,0.4971527777777776,1.0022222222222223,0.04375000000000001,-1.1195138888888891,0.6611111111111114,3.7881944444444438,4.8497916666666665,0.026640486111111028,0.023768541666666643,-0.03350034722222228,0.005901597222222221,-2.8128888888888888,-2.8010833333333363,-2.6135972222222232,-2.8893888888888886,1.4802291666666667,0.04641666666666655,-8.006083333333333,-0.0034930555555447995,3.3495138888889078,-4.101388888888891,1.0006944444444434,-0.4440791514174056,4.834513888888887
117,2021/2/21,MIL,SAC,W 128-115,0,0,-10,0.04899999999999999,1,-5,0.05400000000000005,-1,-5,0.02899999999999997,14,16,0.05599999999999994,13,0,10,-0.04899999999999999,-1,5,-0.05400000000000005,1,5,-0.02899999999999997,-14,-16,-0.05599999999999994,-13,0.5801388888888894,-0.5647916666666664,0.09343430555555547,-0.17472222222222222,-0.8524999999999991,0.13178527777777782,1.8244444444444443,2.15888888888889,-0.0397428472222221,0.31791666666666685,1.6963194444444438,2.0142361111111127,-1.082152777777777,0.2252083333333329,0.12034722222222223,0.7665972222222226,-0.7312500000000006,2.809999999999995,16.403958333333335,0.09120965277777793,0.10808784722222237,0.04757124999999995,0.08485006944444445,1.5350902777777795,1.5154027777777728,2.6482569444444457,-2.8613611111111066,0.3707291666666671,0.5131875000000004,2.454513888888888,0.0008194444444491468,12.992430555555586,-12.527430555555556,2.912951388888889,-1.4116314883594512,4.087638888888886
118,2021/2/21,BOS,NOP,L 115-120 (OT),0,-3,4,-0.04900000000000005,-2,3,-0.05900000000000005,-1,1,-0.035999999999999976,2,-3,0.1180000000000001,-5,3,-4,0.04900000000000005,2,-3,0.05900000000000005,1,-1,0.035999999999999976,-2,3,-0.1180000000000001,5,-0.6828472222222244,1.4306249999999991,0.0008963888888888771,-0.2429166666666667,0.7076388888888863,0.04978298611111106,0.4584027777777764,-0.009375000000002132,-0.0658987499999999,-0.39944444444444427,-0.05916666666666704,-0.4586111111111109,0.4582638888888888,0.5111805555555553,0.5054166666666664,-0.5554166666666664,1.2145138888888898,-1.1502083333333282,-5.9304861111111125,0.019247986111111004,0.004012361111111251,-0.0067533333333333325,-0.1650189583333333,-0.5571180555555548,-0.5210416666666724,-0.6506875000000019,1.5689305555555553,0.8311875000000002,1.645493055555554,-0.15127083333333502,-0.015201388888893774,-1.265208333333348,3.9111805555555454,-1.1970555555555564,-0.8250812703175796,-0.13395833333332852
119,2021/2/21,MIN,NYK,L 99-103,0,0,4,-0.020999999999999963,-10,-13,-0.08799999999999998,10,17,0.12400000000000005,-14,-17,-0.0059999999999998934,-4,0,-4,0.020999999999999963,10,13,0.08799999999999998,-10,-17,-0.12400000000000005,14,17,0.0059999999999998934,4,-0.7025694444444439,-0.8483333333333327,-0.07057201388888901,1.0795833333333331,1.7638194444444455,0.0945319444444444,-1.8448611111111115,-2.0902777777777777,-0.2195397916666666,-0.4532638888888888,-0.6804861111111102,-1.13375,0.6384027777777774,0.169375,-0.07055555555555547,-0.2136805555555561,-0.4578472222222221,-2.1704166666666684,-6.8384027777777785,-0.03744368055555558,-0.0021532638888889233,0.21414284722222224,-0.4760354166666668,-1.4750694444444452,-1.498583333333329,-1.094138888888887,7.108666666666659,0.4111597222222222,-0.7102361111111113,3.5805208333333294,-0.0014652777777754975,-11.984583333333363,3.787638888888864,-0.9693263888888892,-2.987650308742272,-2.5669444444444465
120,2021/2/21,DET,ORL,L 96-105,0,-1,10,-0.05800000000000005,-3,0,-0.059000000000000004,2,10,-0.02499999999999997,-9,-8,-0.08699999999999998,-9,1,-10,0.05800000000000005,3,0,0.059000000000000004,-2,-10,0.02499999999999997,9,8,0.08699999999999998,9,-0.5214583333333351,0.18402777777778206,-0.00541652777777768,-0.108611111111111,0.5906250000000006,-0.003995277777777778,-0.9192361111111116,-0.7090277777777771,-0.04317125,0.5043749999999999,-0.7564583333333337,-0.2520833333333323,-0.27805555555555683,0.3424305555555557,-0.4077777777777778,-0.1997916666666668,0.5533333333333339,-2.0707638888888877,-11.592847222222224,-0.004585763888888872,0.018073958333333303,0.08877027777777767,-0.2122372222222223,1.056375000000001,1.063236111111113,-0.3941666666666671,-1.4088402777777809,0.5967222222222219,-1.5629722222222224,-2.6119097222222187,0.02445833333332814,0.060972222222218875,9.399930555555542,-2.127840277777778,1.3917274939172803,-2.666249999999999
121,2021/2/21,PHI,TOR,L 103-110,0,-7,4,-0.10600000000000004,-4,1,-0.09499999999999996,-3,3,-0.11500000000000005,10,17,-0.14600000000000002,-7,7,-4,0.10600000000000004,4,-1,0.09499999999999996,3,-3,0.11500000000000005,-10,-17,0.14600000000000002,7,-0.4616666666666651,0.8663888888888849,-0.12463812499999988,-0.505625,0.17770833333333158,-0.05028305555555551,1.4627777777777775,2.4600694444444438,-0.14264118055555566,0.7280555555555555,0.3022916666666662,1.0303472222222227,0.003958333333332842,0.29256944444444444,0.2440972222222223,-0.35375000000000045,-0.4454861111111108,0.033819444444441515,-5.649722222222222,-0.1357866666666666,-0.13248027777777774,0.08684152777777787,0.19002326388888885,2.337118055555555,2.3344861111111097,1.4079513888888917,4.119048611111117,0.6187708333333328,0.8945277777777787,-1.2473680555555564,0.002555555555563416,-8.057291666666671,6.311041666666667,-1.7038055555555558,-0.011189634864545122,1.6047916666666637
122,2021/2/20,CHI,SAC,W 122-114,0,5,-16,0.14899999999999994,2,-10,0.122,3,-6,0.202,-5,-7,0.04900000000000005,8,-5,16,-0.14899999999999994,-2,10,-0.122,-3,6,-0.202,5,7,-0.04900000000000005,-8,0.5912500000000005,-2.150000000000002,0.21027666666666672,0.4348611111111112,-0.6748611111111109,0.09166437500000002,-0.7274305555555554,-1.158749999999999,-0.014603124999999828,-1.2382638888888886,1.115138888888889,-0.12312499999999905,-0.36736111111111297,-0.4011111111111111,0.6920833333333335,0.7257638888888885,0.659097222222222,0.8899305555555515,10.201180555555556,0.1829473611111111,0.2455012499999999,-0.04994097222222232,-0.14968888888888898,-3.7076388888888903,-3.712291666666671,-0.7593263888888906,-0.31108333333333604,-0.5941597222222219,1.3044722222222218,9.033458333333332,0.020604166666661428,11.056111111111123,-7.492638888888892,1.8812013888888888,-0.5061716582145277,0.6904166666666618
123,2021/2/20,CHO,GSW,W 102-100,0,0,-10,0.058,-7,-11,-0.03600000000000003,7,1,0.16700000000000004,-5,-8,0.124,2,0,10,-0.058,7,11,0.03600000000000003,-7,-1,-0.16700000000000004,5,8,-0.124,-2,0.04215277777777793,-1.4704861111111072,0.05914972222222215,1.0227777777777778,0.249305555555555,0.16845361111111107,-0.6875694444444445,-1.185347222222222,-0.09150270833333336,-0.8608333333333333,0.9025000000000012,0.04166666666666874,0.10180555555555547,-0.3641666666666665,-0.1530555555555555,1.0791666666666664,1.0313194444444438,0.4195138888888916,1.5113194444444442,0.09182222222222224,0.10455034722222227,-0.0049097916666666075,-0.034356527777777764,-1.3017430555555558,-1.2978958333333352,1.1923333333333341,0.042118055555549816,-0.6263263888888893,-0.8322500000000002,13.258750000000004,-0.0038819444444442297,-0.04333333333333656,-2.105277777777772,0.490791666666667,0.09433719433719429,0.04576388888889371
124,2021/2/20,LAL,MIA,L 94-96,0,-3,-1,-0.031000000000000024,-8,-18,0.02200000000000002,5,17,0.0029999999999999467,-1,-6,0.18600000000000005,-2,3,1,0.031000000000000024,8,18,-0.02200000000000002,-5,-17,-0.0029999999999999467,1,6,-0.18600000000000005,2,-0.689444444444443,0.26618055555555564,-0.04637513888888889,0.5695833333333336,2.7942361111111116,0.029608958333333293,-0.3740277777777776,-0.8010416666666664,0.06785243055555558,-0.5763194444444448,-0.144861111111112,-0.7211805555555566,-0.04736111111111097,-0.4191666666666667,0.2672916666666664,-0.09333333333333327,-0.5899305555555551,-1.1833333333333351,-1.227291666666667,-0.006581388888889039,-0.013218194444444442,0.2467293055555556,-0.07785131944444451,-1.6083611111111107,-1.5967083333333338,-1.3032986111111102,1.2825624999999905,-0.6255,0.5514236111111117,1.2857083333333286,-0.01825694444444892,-1.8785416666666488,1.7789583333333212,-0.4597152777777771,0.507440476190475,-2.103750000000003
125,2021/2/20,MEM,PHO,L 97-128,0,-10,7,-0.14800000000000002,9,20,-0.03300000000000003,-19,-13,-0.37,8,10,-0.052999999999999936,-31,10,-7,0.14800000000000002,-9,-20,0.03300000000000003,19,13,0.37,-8,-10,0.052999999999999936,31,-0.5284722222222236,1.9410416666666643,-0.11470513888888895,-1.9284722222222217,-0.868333333333335,-0.2946944444444444,0.7664583333333332,0.9663888888888892,0.16857638888888876,1.288611111111111,0.27944444444444505,1.5680555555555564,-0.9264583333333332,0.07006944444444453,-0.10798611111111099,0.21159722222222244,0.17340277777777735,-2.218958333333332,-29.597152777777783,-0.1876983333333334,-0.21959715277777792,-0.1782882638888889,0.1025240277777777,3.6947152777777768,3.714729166666668,1.773694444444443,-5.907930555555562,-0.0027361111111114944,-0.3291249999999992,1.4141041666666672,0.0033194444444397675,-26.408124999999984,32.14416666666668,-7.643881944444446,-4.378404988513286,-1.615277777777775
126,2021/2/20,POR,WAS,L 111-118,0,-8,14,-0.14700000000000002,-21,-15,-0.244,13,29,0.11399999999999995,-4,-4,-0.039000000000000035,-7,8,-14,0.14700000000000002,21,15,0.244,-13,-29,-0.11399999999999995,4,4,0.039000000000000035,7,-0.6897916666666664,2.239583333333337,-0.1150759027777779,1.9418055555555556,4.073194444444444,0.12497597222222218,-0.6344444444444441,-0.573263888888889,0.033649375000000085,0.7745138888888885,-0.7389583333333345,0.035555555555554015,-0.20166666666666755,0.12159722222222193,0.8456944444444443,-0.8016666666666674,0.24736111111111025,-0.07222222222222108,-12.390624999999998,-0.09681409722222227,-0.07534013888888896,0.2216436805555555,-0.07536923611111113,0.4232430555555569,0.44992361111111023,-0.7844513888888915,-0.3247361111111129,0.3965694444444448,0.9801458333333329,-1.8779097222222223,-0.010069444444447129,-5.817500000000024,5.79756944444442,-1.6149375000000006,0.2515592515592524,0.7289583333333316
127,2021/2/19,ATL,BOS,L 109-121,0,-12,0,-0.134,-8,5,-0.188,-4,-5,-0.06700000000000006,16,15,0.22000000000000008,-12,12,0,0.134,8,-5,0.188,4,5,0.06700000000000006,-16,-15,-0.22000000000000008,12,-1.7209722222222226,-0.4945138888888909,-0.09297652777777787,-0.8619444444444441,-0.7903472222222221,0.013435833333333258,1.8054861111111111,1.659305555555555,0.2696245833333334,0.7352083333333336,-1.1858333333333348,-0.4506249999999978,-0.934166666666666,0.7331249999999997,-0.635625,-0.5926388888888892,-0.5173611111111112,-2.4984027777777804,-21.145416666666673,-0.060968194444444464,-0.10452388888888886,-0.051189583333333344,0.17482187500000002,0.5455069444444458,0.5502430555555513,-0.6925972222222185,1.6174722222222204,1.1921944444444443,-1.816805555555555,-5.322118055555556,-0.01859722222222615,-3.1713888888888704,10.893055555555534,-2.812124999999998,1.5762831028825854,-3.7856944444444447
128,2021/2/19,CLE,DEN,L 103-120,0,-7,3,-0.10499999999999997,-4,3,-0.114,-3,0,-0.09699999999999998,0,4,-0.14600000000000002,-17,7,-3,0.10499999999999997,4,-3,0.114,3,0,0.09699999999999998,0,-4,0.14600000000000002,17,-1.4277777777777798,-0.2764583333333377,-0.0541817361111111,-0.5992361111111109,0.03854166666666448,-0.13664993055555547,0.10645833333333332,0.9206249999999998,-0.09602777777777777,0.7521527777777778,-1.6459027777777773,-0.8937500000000003,0.6574999999999998,-0.28909722222222234,0.2640277777777777,0.4546527777777778,-0.12173611111111148,-3.3483333333333283,-21.769027777777783,-0.06633840277777793,-0.05923493055555551,-0.005413958333333303,-0.05217111111111117,1.4609722222222228,1.4633194444444475,-0.8384861111111146,6.555020833333341,-0.2254583333333333,0.8660555555555556,-0.51776388888889,0.03136111111111006,-10.150138888888877,18.831041666666664,-4.180041666666665,1.4461585458988844,-3.609652777777773
129,2021/2/19,LAC,UTA,W 116-112,0,2,3,0.00599999999999995,4,7,0.0010000000000000009,-2,-4,-0.020000000000000014,2,1,0.05200000000000005,4,-2,-3,-0.00599999999999995,-4,-7,-0.0010000000000000009,2,4,0.020000000000000014,-2,-1,-0.05200000000000005,-4,-0.19555555555555595,-0.28902777777777544,0.04212402777777791,-0.5405555555555552,-0.8343055555555563,0.015247083333333328,0.3009722222222217,0.105833333333333,0.02345611111111112,0.23736111111111055,-0.08520833333333355,0.15215277777777825,0.561180555555556,-0.3029166666666666,-0.24069444444444446,-0.07090277777777798,-0.4583333333333339,-0.6306944444444458,2.5755555555555563,0.05873666666666678,0.03973916666666655,0.005212361111111175,0.07509631944444442,2.1205902777777776,2.1282638888888936,1.6856527777777741,4.810958333333332,-0.4227777777777781,-0.4998124999999996,0.29844444444444385,0.010284722222223763,0.6202777777777868,-4.318263888888879,0.963895833333333,-7.914789422135145,-0.46097222222222256
130,2021/2/19,DET,MEM,L 95-109,0,-6,-4,-0.048000000000000036,-15,-29,0.008000000000000007,9,25,0.061,-11,-10,-0.17799999999999996,-14,6,4,0.048000000000000036,15,29,-0.008000000000000007,-9,-25,-0.061,11,10,0.17799999999999996,14,-0.7101388888888921,-0.0076388888888878625,-0.032137847222222286,1.052638888888889,3.1247222222222204,0.005858263888888909,-1.1736111111111107,-0.9535416666666664,-0.3936014583333333,-0.07159722222222252,-0.5300000000000007,-0.6015972222222219,0.9402777777777772,-0.2344444444444445,0.5460416666666666,1.3135416666666666,0.9796527777777788,-1.5412500000000031,-19.260625000000005,-0.00045833333333322734,0.014272847222222218,0.2714791666666668,-0.0941248611111111,-0.4644583333333329,-0.4785138888888891,-0.8668263888888852,6.4192777777777845,-0.8185763888888888,0.03693055555555569,9.447069444444448,0.012673611111111429,-14.475069444444413,15.515277777777786,-3.4058472222222225,0.7158339941845092,-0.8909722222222257
131,2021/2/19,MIL,OKC,W 98-85,0,4,1,0.04200000000000004,5,7,0.03999999999999998,-1,-6,0.024000000000000018,6,4,0.15600000000000006,13,-4,-1,-0.04200000000000004,-5,-7,-0.03999999999999998,1,6,-0.024000000000000018,-6,-4,-0.15600000000000006,-13,0.9425000000000004,0.9393055555555528,0.012574652777777806,-0.1352083333333336,-0.2375694444444445,-0.054077361111111055,0.7800694444444451,0.3356944444444441,0.08224111111111115,0.3589583333333333,2.39784722222222,2.7568055555555566,0.6837499999999994,0.22777777777777786,0.2804861111111111,0.454722222222222,-0.4485416666666664,2.529861111111108,17.124305555555562,0.01892812499999991,0.009857777777777688,-0.04072465277777787,0.020284305555555576,1.7445208333333326,1.7392499999999966,2.7924652777777763,1.9742152777777768,0.2013611111111111,0.7505763888888886,2.1464166666666653,0.04193055555554537,6.466250000000002,-13.930763888888919,3.1446944444444447,1.5036652412950515,6.4786805555555524
132,2021/2/19,MIN,TOR,L 81-86,0,4,-2,0.05700000000000005,7,0,0.15499999999999994,-3,-2,-0.063,-10,-11,-0.09099999999999996,-5,-4,2,-0.05700000000000005,-7,0,-0.15499999999999994,3,2,0.063,10,11,0.09099999999999996,5,-0.044583333333332316,-1.1599305555555528,0.1153165972222222,-0.4664583333333336,-0.21937499999999946,0.027204097222222227,-1.092291666666667,-1.1270833333333334,-0.2553638194444444,-0.8358333333333334,0.08020833333333366,-0.7556250000000002,0.6179861111111116,-0.4908333333333332,0.1357638888888888,-0.22305555555555576,0.5375000000000001,-1.647916666666669,-9.057708333333334,0.09608868055555564,0.12951826388888893,0.04387666666666668,-0.1084127083333334,-2.916625000000001,-2.923083333333338,-1.7073055555555516,5.44579861111111,-0.4317430555555555,1.3239444444444453,-1.4657916666666644,-0.001840277777773736,-16.992847222222224,5.421388888888885,-1.2753819444444443,-2.770547945205479,-2.1406250000000018
133,2021/2/19,NOP,PHO,L 114-132,0,-9,-6,-0.06799999999999995,2,1,0.027999999999999917,-11,-7,-0.22,11,12,0.125,-18,9,6,0.06799999999999995,-2,-1,-0.027999999999999917,11,7,0.22,-11,-12,-0.125,18,-0.44541666666666746,0.10833333333333428,-0.04687395833333319,-0.6897916666666668,0.1177083333333333,-0.2000906944444444,1.4425694444444446,1.7416666666666665,0.27243965277777793,0.0180555555555556,-0.5131944444444447,-0.4951388888888886,-0.5651388888888889,0.4236111111111114,-0.017152777777777798,0.011388888888888893,-0.17708333333333348,-0.13805555555555493,-19.079236111111108,-0.05603736111111102,-0.08606798611111123,-0.012263263888888931,0.14931430555555558,0.7881041666666668,0.7964583333333302,0.005909722222220637,-1.5625347222222246,0.6063472222222219,-0.3742569444444446,1.3356041666666698,0.005055555555557589,-18.913263888888835,17.397430555555545,-4.244,-49.62195121951218,-0.7918749999999988
134,2021/2/19,GSW,ORL,L 120-124,0,0,3,-0.015000000000000013,-1,4,-0.05799999999999994,1,-1,0.03300000000000003,-5,-2,-0.2240000000000001,-4,0,-3,0.015000000000000013,1,-4,0.05799999999999994,-1,1,-0.03300000000000003,5,2,0.2240000000000001,4,-0.20756944444444514,0.28034722222222186,0.0782565277777778,0.10131944444444453,-0.11576388888888722,0.1334139583333332,-0.4118750000000003,0.06680555555555512,-0.25649874999999994,0.6104861111111111,-1.2077777777777787,-0.5972916666666661,0.5989583333333326,0.13013888888888905,-0.8145138888888889,0.13215277777777826,0.39333333333333453,-0.7256944444444464,-12.480833333333333,0.042083125,0.10487215277777777,0.009962152777777787,-0.008941527777777819,-0.17541666666666655,-0.16474999999999795,-1.266180555555554,2.080986111111105,0.17863888888888926,-2.9034375,4.068034722222217,-0.024993055555555088,0.19972222222219216,4.575902777777769,-0.881125,4.5323173935890475,-1.4084027777777797
135,2021/2/19,CHI,PHI,L 105-112,0,-1,8,-0.04999999999999999,-1,-3,0.009000000000000008,0,11,-0.114,-5,-11,0.20700000000000007,-7,1,-8,0.04999999999999999,1,3,-0.009000000000000008,0,-11,0.114,5,11,-0.20700000000000007,7,-0.8857638888888895,-0.2993055555555593,0.03659534722222218,-0.25125,0.5946527777777786,-0.04605923611111112,-1.0569444444444445,-1.8660416666666668,0.13610041666666678,-0.3900000000000001,-1.7859027777777774,-2.1759027777777766,-0.42993055555555504,0.1389583333333334,-0.4831249999999998,-0.5238888888888886,0.14958333333333407,-3.07972222222222,-17.74923611111111,0.05195048611111114,0.03378784722222217,-0.0006213888888888519,-0.04165861111111116,-1.918625,-1.9073680555555548,-2.319124999999998,-0.9654583333333288,-0.000993055555555511,-0.3985416666666661,-4.431277777777779,-0.010847222222224671,8.501805555555535,7.242569444444442,-1.7191388888888888,0.8206521739130429,-6.029722222222219
