,FG_AVG,FG%_AVG,2P_AVG,2P%_AVG,3P_AVG,3PA_AVG,FT_AVG,PTS_AVG,FG.1_AVG,FG%.1_AVG,2P.1_AVG,2P%.1_AVG,3P.1_AVG,3P%.1_AVG,FTA.1_AVG,FT%.1_AVG,PTS.1_AVG,FG%_players_AVG,3P_players_AVG,3PA_players_AVG,FT_players_AVG,FT%_players_AVG,DRB_players_AVG,TRB_players_AVG,AST_players_AVG,STL_players_AVG,BLK_players_AVG,TOV_players_AVG,PF_players_AVG,PTS_players_AVG,+/-_players_AVG,TS%_players_AVG,3PAr_players_AVG,FTr_players_AVG,ORB%_players_AVG,TRB%_players_AVG,AST%_players_AVG,STL%_players_AVG,BLK%_players_AVG,TOV%_players_AVG,USG%_players_AVG,ORtg_players_AVG,DRtg_players_AVG,A/T_AVG,FG_AVG_AVG,y
42,2.799999999999997,0.014800000000000037,0.2999999999999972,-0.02539999999999997,2.5,0.4000000000000021,-1.299999999999999,6.800000000000013,-0.5999999999999943,-0.005299999999999971,-4.599999999999998,0.02039999999999997,4.000000000000002,-0.004400000000000015,8.200000000000003,-0.04079999999999995,8.899999999999991,0.007474313000000066,0.3254513880000003,0.11731249999999972,-0.2156666669999996,-0.03301570800000003,0.36076388899999934,0.4619722230000001,0.10189583400000046,-0.08639583299999998,-0.199784722,0.005618055000000011,0.4101458330000003,1.3292430599999996,-0.9821736109999999,0.009624980000000005,-0.030787750000000006,-0.10229303499999998,0.4715138890000001,0.383255556,-0.8466680600000007,-0.2517534719999999,-0.4386701390000003,0.257734730000001,-0.001209029999998279,4.114298599999984,7.283486100000005,0.5132065949999998,1.6069305499999975,0
751,-1.2000000000000028,-0.01909999999999995,-2.7,-0.03959999999999997,1.5,2.5,-0.8000000000000007,-1.7000000000000028,-3.0,-0.020400000000000036,-7.700000000000002,-0.04349999999999998,4.700000000000001,0.06609999999999999,5.900000000000002,0.03269999999999995,3.200000000000003,-0.012383855,0.3136388890000001,0.4122638890000001,-0.016916665999999747,-0.017312861000000068,0.3954791670000004,0.30281249999999993,-0.0005694450000000018,-0.16784027699999993,0.166277778,0.021625,0.13318055500000006,0.3807777800000007,-2.2891875,-0.012274346999999963,0.011832540999999974,0.02909441000000001,-0.6929055560000004,0.2014388870000019,0.07452847000000062,-0.2743097229999998,0.866690972,-0.8332458300000011,0.20363889000000052,-3.029979199999985,3.326715300000004,-0.09922989199999964,0.6814583300000017,0
55,-0.7000000000000028,-0.018299999999999983,2.3999999999999986,-0.007599999999999941,-3.1,-3.0,-4.5,-9.0,2.0,0.044300000000000006,0.7000000000000028,0.028500000000000025,1.299999999999999,0.06869999999999997,-5.400000000000002,0.05079999999999996,2.6000000000000085,-0.025375201000000014,-0.3212499999999998,-0.2930069449999997,-0.570298612,-0.09609530599999999,-0.3385555560000002,-0.3219444439999997,-0.5551736109999998,-0.024124999999999952,-0.09934027699999998,-0.392631945,-0.24964583399999984,-0.92399305,-6.069249996999999,-0.05677542399999992,-0.04633421500000001,-0.04290875,-0.6104645840000007,-1.0543368100000006,-2.1856590299999983,0.061121527000000286,-0.1846312499999998,-2.283029859999999,-0.0067638899999984394,-9.343361100000024,5.525236100000001,0.3172795650000002,-1.9245763899999984,0
865,-1.5,-0.0041999999999999815,0.0,-0.024000000000000014,-1.5,-5.600000000000001,6.6999999999999975,2.1999999999999886,4.300000000000004,0.02889999999999998,6.100000000000001,0.013799999999999979,-1.8000000000000007,0.008900000000000019,3.6999999999999993,-0.01090000000000002,9.200000000000003,0.009124409999999972,-0.07047916599999993,-0.4205416659999992,1.010576389,0.11009759100000004,-0.0437291670000004,-0.35984027800000096,-0.1719930559999998,-0.11478472200000013,0.07969444399999992,0.389986111,0.3600486110000003,1.728305559999999,-4.5506875,0.02425742399999997,-0.02958017400000001,0.117846118,-1.6569743060000004,-0.8950819410000008,-0.5180152700000029,-0.23469583400000005,-0.2414263890000001,1.99801319,0.6216916599999998,-1.3904097000000064,5.867555500000008,-0.9599482110000004,1.1613819400000018,1
146,7.3000000000000025,0.04439999999999994,6.899999999999999,-0.012599999999999945,0.3999999999999986,-6.3000000000000025,0.2999999999999972,15.299999999999995,6.8000000000000025,0.05650000000000005,7.700000000000002,0.053100000000000036,-0.9000000000000004,0.04350000000000004,6.3000000000000025,-0.06549999999999989,15.900000000000004,0.04334533400000001,0.002187500000000009,-0.8520763889999996,0.10752777700000003,-0.0807242780000001,-0.3985624999999997,-0.4532083329999992,0.2445486109999999,-0.07534722199999999,0.37927777700000004,-0.5431736119999999,-0.008645833000000103,1.626020840000001,0.2268680550000001,0.02714876300000002,-0.10314873600000007,-0.02582258400000004,0.03397083300000059,-0.7767361079999997,-1.5816159699999996,-0.11034513899999987,0.8875465279999999,-4.383715970000001,-0.003956249999998107,6.472506899999987,12.31929860000001,0.955012249,1.7212916700000034,1
538,3.3999999999999986,0.024000000000000014,4.5,0.024299999999999992,-1.0999999999999996,-3.0,-6.5,-0.7999999999999972,2.199999999999996,-0.004400000000000015,4.899999999999999,-0.054099999999999926,-2.7,0.013500000000000012,-4.199999999999998,0.0252,-0.7999999999999972,0.035623403,-0.225256945,-0.6192638879999999,-0.8158124999999998,-0.079954256,-0.08497222199999932,-0.11825694400000053,0.25916666600000005,-0.09270138900000002,0.17481944500000002,-0.04999305600000015,-0.474680555,-0.5799444500000009,-0.8470555559999999,0.010352986000000008,-0.03925453499999998,-0.08171936100000002,-0.317235417,-0.4942131930000002,-0.10929374999999908,-0.06363472199999998,0.12824097200000018,-0.7226437499999996,-0.20478957999999992,-0.8705833000000069,-3.2966944000000065,0.19614582300000016,-0.3569166700000004,1
289,-1.6000000000000014,-0.003300000000000025,-2.0,0.017100000000000004,0.3999999999999986,2.8000000000000043,-0.3000000000000007,-3.0999999999999943,1.1999999999999955,0.0277,6.5,-0.01539999999999997,-5.299999999999999,0.02000000000000001,0.3000000000000007,0.0181,-1.9000000000000057,0.0010501039999999964,0.08360416599999976,0.4470138890000008,0.2496111110000001,0.03408035399999998,-0.4749791669999999,-0.4297083329999998,-0.054597221999999945,-0.2384861119999999,-0.09802083299999996,-0.5161875,-0.035798612000000014,0.56227084,0.343847222,0.01104462500000003,0.04075791700000003,-0.0053307980000000255,-0.3136659719999999,-1.0423173660000007,-0.4533444399999986,-0.3280534719999999,-1.0908069449999998,-4.189320143,-0.004663199999999534,4.9908611000000045,5.519548599999993,0.614841194,-0.2585416699999996,0
922,1.5999999999999943,0.01130000000000003,-0.8000000000000007,0.02169999999999994,2.4000000000000004,4.299999999999997,-0.6000000000000014,5.0,0.3999999999999986,0.021299999999999986,1.9000000000000021,0.050099999999999915,-1.5,-0.018999999999999958,5.8000000000000025,-0.12029999999999995,1.3000000000000114,0.004556966000000051,0.11745833300000008,0.050722222000000095,-0.18393749999999984,-0.06466797899999999,-0.577041667,-0.7931527779999996,-0.3635972230000002,0.2695555550000001,-0.15365277799999993,-0.06614583299999999,0.0628472229999999,-0.3633819500000008,1.673798611,0.010238666999999979,0.03279046600000002,-0.04057797199999999,-0.3460069450000005,-0.5323784730000014,-0.7385847200000022,0.4091055559999999,-0.3860743050000002,-0.7482131899999995,-0.20539514000000025,0.2649304999999913,-3.8480138999999984,0.4819158639999999,-1.40422916,0
990,-2.1000000000000014,-0.0015000000000000011,0.7000000000000028,0.015899999999999914,-2.8000000000000007,-4.400000000000002,0.8000000000000007,-6.200000000000002,-0.2999999999999972,0.030399999999999983,5.400000000000002,0.0050999999999999926,-5.6999999999999975,0.0126,-2.7,0.01539999999999997,-7.8999999999999915,0.0005860969999999521,-0.4792569440000001,-0.7587291659999997,-0.10276388900000022,-0.009411555999999988,-0.19079166700000005,-0.2606527769999998,-0.366722223,-0.10400694500000007,-0.033645833000000014,0.350319445,-0.21883333299999969,-1.8163680600000005,0.984145833,-0.010261749999999958,-0.034561972,0.013519694999999998,0.5045854169999995,0.9766736109999988,-0.3045826399999996,0.000999305000000117,-0.23475277800000005,4.566550693,0.2114430499999997,-7.552624999999992,-6.169055599999979,-0.8393528239999999,-2.5813958300000017,1
995,0.5,0.012999999999999956,0.20000000000000284,0.015199999999999991,0.3000000000000007,-0.30000000000000426,2.3999999999999986,3.700000000000003,3.3999999999999986,0.043999999999999984,5.199999999999998,0.06340000000000001,-1.7999999999999992,-0.0007000000000000339,3.3999999999999986,-0.027700000000000058,7.400000000000006,0.00053168800000003,0.08410416599999992,0.09408333400000046,0.32275694499999963,-0.011840952000000016,-0.7241388889999993,-0.8419027780000006,0.05688888899999967,-0.081104167,-0.1533333329999999,-0.10948611100000027,0.4585694449999997,0.6090416699999999,-1.136673611,0.002061403000000017,0.004504826000000017,0.06559864599999997,-0.3048236109999998,-0.8907743099999994,-0.2916743000000004,-0.2355354169999999,-0.451306945,0.32256040999999946,-0.2101243000000004,-0.7237569999999921,6.935062500000001,0.0825815689999998,-0.41040973000000136,1
772,-2.5,-0.0004000000000000114,1.1000000000000014,0.01889999999999997,-3.6,-5.799999999999998,0.09999999999999787,-8.5,2.8000000000000043,0.0272,5.8000000000000025,0.026700000000000057,-3.0,-0.02360000000000001,-0.3000000000000007,-0.015299999999999982,1.4000000000000057,-0.009320313000000023,-0.2931944450000001,-0.17604166700000026,0.18599305600000005,-0.10326924300000001,0.3351250000000001,0.36745833400000016,0.1182500000000002,0.07909027800000001,-0.195027778,0.823777778,0.3670000000000001,0.2891597199999989,-5.6032083329999995,-0.015523540999999976,-0.01569142400000001,-0.006064533999999955,0.06851527799999957,0.503993749000001,0.9041187499999984,0.07005833299999975,-0.9499201380000002,5.387984031,-0.20682778000000115,-11.640173699999973,-1.7259375000000006,-1.2124467079999997,0.6589305500000009,1
465,1.2999999999999972,0.007000000000000006,-1.0,-0.006400000000000017,2.299999999999999,2.5999999999999943,1.8000000000000007,6.700000000000002,1.9000000000000057,0.005699999999999983,-1.2000000000000028,0.0181,3.1000000000000014,0.009500000000000008,-2.400000000000002,-0.015799999999999925,4.599999999999994,0.027082201000000083,0.4347638890000001,0.6302499999999998,0.2230694450000001,0.04238925700000002,0.6959513890000002,0.9007777779999999,0.14256249999999948,-0.140666666,0.1040486109999999,0.24688194500000016,-0.05139583300000039,1.6624027799999992,2.997479167,0.04023685399999999,0.020862666999999942,-0.007634771000000041,0.7750472219999995,0.748888194000001,-0.7162694500000004,-0.23978055499999984,0.21919166700000026,0.4288201400000009,0.004571529999999768,8.481041599999998,1.56461800000001,-0.1517237789999999,2.669125000000001,1
367,-0.10000000000000142,-0.005100000000000049,-3.3999999999999986,-0.02069999999999994,3.3000000000000007,5.299999999999997,-2.599999999999998,0.5,3.1000000000000014,0.006800000000000028,1.3000000000000007,0.01100000000000001,1.8000000000000007,0.0037000000000000366,-1.0,-0.08540000000000003,5.5,-0.000458026999999972,0.4614236109999998,0.6825763890000003,-0.3404722229999999,-0.10425997899999996,0.21020833400000027,0.1595069449999995,0.004048610999999536,-0.13547916700000007,0.02949305600000008,-0.13839583300000013,-0.009222222999999865,0.6287986100000005,-3.138979167,-0.0036799029999999844,0.05691704200000002,-0.09782247899999996,-1.0270937499999997,-0.9327229160000012,-0.017243750000002226,-0.17092847199999994,-0.10151944499999987,-1.9266902799999992,-0.2140757000000022,-0.7141111999999765,3.0934235999999933,0.22588104399999984,0.6863680599999995,0
879,-3.799999999999997,-0.003099999999999992,-2.8000000000000007,0.019299999999999984,-1.0,-0.3999999999999986,3.4000000000000004,-5.199999999999988,-1.2999999999999972,0.02079999999999993,-1.6999999999999993,0.010000000000000007,0.4000000000000004,0.03889999999999999,-1.8999999999999984,0.045499999999999985,-2.799999999999997,-0.008583957999999947,-0.216284722,-0.4033680549999996,0.15413888900000014,0.12524936800000008,-0.7851388879999996,-0.5535138879999995,-0.031034721999999793,-0.12531944499999992,-0.11518749999999996,0.291055555,-0.3633888889999999,-1.3432847199999998,-0.5851180560000007,0.006566361000000076,0.011264694999999993,0.05915019500000001,1.6359333330000003,0.442775696,1.7904492999999988,0.015194444000000031,-0.09795902800000024,3.05330556,-0.20382569999999944,1.1210207999999824,4.417006900000018,-0.210565715,-2.168340279999999,1
274,-2.1000000000000014,-0.012400000000000022,-0.1999999999999993,-0.031399999999999866,-1.8999999999999984,-5.799999999999998,2.0,-4.1000000000000085,-1.1000000000000014,-0.014800000000000037,-0.1999999999999993,-0.005700000000000038,-0.9000000000000004,-0.023299999999999987,-1.3999999999999986,-0.1513,-7.099999999999994,-0.016876569000000008,-0.333159722,-0.8730208330000004,0.09145833299999984,0.016587549000000038,0.2459791669999997,0.4526666669999999,-0.03661111200000056,-0.026583334000000125,-0.10522916700000008,0.14147916699999974,0.043423610999999696,-1.0673125,1.903555556,-0.018945514000000108,-0.05652402800000006,0.031397555999999965,1.0057888889999995,0.31993403100000073,0.5403041699999989,0.1327791669999998,-0.4049687499999999,1.2384881920000002,-0.20704028000000108,-1.2905695000000037,-6.725340299999999,-0.24323989700000004,-0.7830694499999993,1
511,-2.6000000000000014,-0.04799999999999999,-1.5,-0.07479999999999998,-1.0999999999999996,-0.8999999999999986,0.0,-6.300000000000013,6.1999999999999975,0.07699999999999996,2.5,0.08240000000000003,3.6999999999999993,0.0711,-2.1000000000000014,-0.01849999999999996,13.200000000000005,-0.040120729000000084,-0.2390763890000001,-0.4393472220000003,-0.15140972200000016,0.13713922199999995,-0.7603680550000003,-0.8131666670000008,-0.7841458330000002,-0.1961180549999999,-0.15584722200000012,-0.5060486109999998,-0.5637361110000001,-1.79988889,-9.641138888,-0.0379635410000001,-0.03667527799999998,-0.06742123600000002,-0.2951201389999998,-1.2365194400000004,-1.7574284699999991,-0.163545139,-0.228211805,-2.82252083,-0.6229236100000008,-4.582270800000003,8.307895800000011,0.209184415,-3.749166670000001,0
32,6.799999999999998,0.05819999999999996,8.0,0.0691,-1.1999999999999993,-4.100000000000001,2.1000000000000014,14.5,5.399999999999999,0.036700000000000066,7.6999999999999975,0.04589999999999994,-2.3000000000000007,-0.007500000000000007,0.9000000000000021,-0.12050000000000005,7.299999999999998,0.06599211099999991,-0.09019444499999983,-0.4568819440000009,0.263041667,0.043400361,0.4003333329999994,0.2329861109999997,0.2342638889999997,0.016229166000000017,-0.05811111100000005,-0.14168749999999994,-0.102319445,1.7802499999999988,4.892590278,0.06222283399999995,-0.07263571600000003,-0.04610589599999995,0.04438611100000056,0.911702087,-1.18827222,-0.06980208299999968,-0.4871520829999998,-1.1302770800000008,0.006647919999998919,15.14084720000001,0.6245069000000001,0.4589669340000002,2.2056180500000018,0
9,-3.0999999999999943,-0.03960000000000002,-3.2,-0.08150000000000003,0.09999999999999963,-1.1000000000000014,0.09999999999999963,-6.0,-0.9000000000000057,-0.012999999999999956,1.7000000000000028,0.032499999999999966,-2.6000000000000014,-0.0721,-4.0,0.07320000000000004,-6.299999999999998,-0.04533534100000003,0.14886111199999985,0.1301874999999999,0.05631249999999999,0.028068916,0.16779861099999938,0.5335208339999999,0.26551388900000017,-0.29491666699999997,0.03460416699999992,0.251819445,0.004784722999999769,-0.06877082999999827,0.070368056,-0.03763277799999998,-0.003680764000000003,0.02079419500000001,0.7399854159999997,0.2956041700000007,2.140541660000002,-0.5522555549999999,0.13264791600000025,0.5641333399999997,0.20962291000000025,-4.998020799999979,-1.320159799999999,-0.11082225,0.4699513900000021,1
555,-2.700000000000003,0.0059000000000000155,-3.8000000000000007,0.013999999999999957,1.0999999999999996,1.6999999999999955,-0.8000000000000007,-5.099999999999994,-0.8999999999999986,0.0131,-0.09999999999999787,0.0015999999999999348,-0.7999999999999989,0.015299999999999982,1.5999999999999979,-0.0353,-2.4000000000000057,0.005710368999999993,0.10728472200000017,-0.055812500000000036,-0.2823680560000001,0.07462940200000001,-0.3089652780000001,-0.805534722,0.16942361100000047,0.101319445,0.13694444400000005,0.2646319449999999,-0.09470833300000027,-1.2525694400000005,-2.0432569440000004,0.016357896000000042,0.05340064499999997,0.06315388799999999,-1.5698555560000007,-0.8336472189999995,3.01028472,0.17602152800000015,0.6930395840000001,1.807961109999999,-0.20726111000000105,-6.697083300000003,-2.297402699999992,-0.28414278699999995,-1.6504166699999985,1
723,-5.599999999999994,-0.033999999999999975,-3.3000000000000007,-0.015299999999999982,-2.3000000000000007,-0.8000000000000043,0.5,-13.0,-2.199999999999996,-0.008599999999999997,4.0,-0.02910000000000001,-6.200000000000001,-0.04559999999999997,-1.3000000000000007,-0.03259999999999996,-12.199999999999989,-0.02017129200000001,-0.3185,-0.2198402780000004,0.08652083300000024,-0.032758263999999926,-0.2561736110000004,-0.8018680549999999,-0.306763889,-0.033215278000000015,-0.11622916700000002,-0.16013194399999994,0.08869444400000015,-1.4666875000000008,-0.01972222199999996,-0.024876701000000057,0.007034229000000003,-0.023957472000000042,-1.6744777780000002,-1.0402020800000005,0.2880132,0.01547569399999982,-0.8206687500000003,-0.8480347199999994,-0.4193368100000008,-8.280187499999998,-9.844125000000004,0.05062460100000021,-2.724763890000002,1
1029,-1.8000000000000045,-0.01469999999999999,-2.7,-0.028300000000000106,0.9000000000000004,0.8999999999999986,4.000000000000002,1.2999999999999972,5.100000000000001,0.015400000000000025,8.499999999999996,0.029599999999999963,-3.4000000000000004,-0.05170000000000002,-3.0999999999999983,-0.043200000000000016,3.1999999999999886,-0.01987985400000003,-0.05881944399999984,-0.20115972199999987,0.3624027779999997,-0.04054670200000005,-0.08846527699999962,-0.3247777780000005,-0.4332499999999997,-0.11127083300000007,-0.043763888999999945,-0.06354166699999997,-0.437541666,-0.8580555499999996,-2.510756945,-0.01908623700000012,0.008313298000000025,0.08196564599999998,-0.798454167,-0.7456930579999987,-0.9895777799999976,-0.11002361099999992,-0.327636112,-0.55462569,-0.4206125000000007,-4.626645800000006,-1.9530764000000005,-0.13656376299999984,-1.7711180599999992,1
340,5.100000000000001,0.042800000000000005,3.3999999999999986,0.03510000000000002,1.7000000000000008,-0.10000000000000142,-5.300000000000002,6.6000000000000085,1.1000000000000014,0.01589999999999997,7.0,0.005800000000000027,-5.900000000000002,-0.029200000000000007,2.8999999999999986,-0.002299999999999969,-1.5,0.04946424999999999,0.263229167,0.15918750000000026,-0.492166667,-0.07541304100000007,-0.06354166700000041,-0.009777777000000043,0.5292083330000001,-0.1542152779999999,-0.015541667000000037,-0.5173263889999999,0.15906249999999988,1.2904236099999995,4.412701389,0.040478485999999925,-0.013141576000000044,-0.095437237,0.11682013900000054,-0.2566749969999993,0.3064819400000012,-0.17552222299999976,-0.5841805549999999,-3.04774514,-0.0013763900000007825,11.373895900000026,2.321888899999962,1.0893794880000005,1.6400972200000012,0
281,-3.299999999999997,-0.04059999999999997,-1.5,-0.04479999999999995,-1.7999999999999992,-1.6999999999999993,1.0000000000000018,-7.400000000000006,3.3999999999999986,0.04089999999999999,-2.8000000000000007,0.030700000000000005,6.1999999999999975,0.09399999999999996,-2.6000000000000014,0.11599999999999999,13.5,-0.045716215,-0.04672222200000009,0.2290347219999997,0.2746458329999999,0.037732125000000005,0.4795486109999994,0.5614444440000002,0.0506875,-0.08223611099999995,-0.10335416699999994,0.06368750000000012,-0.17523611100000006,0.5127013900000001,-11.551090278,-0.04029116700000002,0.013790014000000015,-0.024592819999999987,-0.25865069399999996,-0.3578618020000004,0.012745139999999822,-0.17223055500000006,-0.2419506949999999,0.8640902799999992,0.005776389999997633,-7.595541699999982,14.980298599999998,-0.05872935700000026,0.9392430500000016,0
412,1.7999999999999972,0.0257,-1.9000000000000021,0.023299999999999987,3.6999999999999993,5.199999999999998,0.3999999999999986,7.700000000000002,0.7000000000000028,-0.004500000000000004,-1.3000000000000007,0.0016000000000000456,2.0,0.0004000000000000114,-0.5,0.11549999999999995,5.299999999999997,0.034791542000000064,0.464298611,0.7635138889999995,0.11584027799999985,-0.04541439600000008,0.24535416700000034,0.19136805499999987,0.7497499999999997,-0.178472222,-0.20163194499999987,-0.11359027700000013,0.07987499999999992,1.2568611099999991,0.4060416670000001,0.04894093,0.05277807699999998,-0.04038556999999998,-0.010086805000000254,0.10403611999999997,1.9425243100000007,-0.3017958329999997,-0.581057639,-1.3285729199999992,-0.0019451400000001227,10.546409799999992,8.434277800000004,0.5313272469999997,1.8178750000000008,1
236,-3.200000000000003,-0.0074000000000000185,-4.299999999999997,-0.009599999999999942,1.0999999999999996,1.6999999999999955,1.3000000000000007,-4.0,-0.8999999999999986,-0.02280000000000004,-7.0000000000000036,-0.026899999999999924,6.1,0.0408,-5.300000000000002,0.029200000000000007,0.7000000000000028,-0.007562777999999992,-0.00770138800000031,-0.15525694400000045,0.16349305600000008,0.0073179720000000606,0.4987638889999997,0.4389444449999997,0.4318472219999996,-0.17360416600000006,0.129430555,0.38194444400000016,-0.12289583300000027,-1.0855694499999995,-2.3224930559999994,0.0065061600000000394,0.05528208400000001,0.008260749999999983,-0.03128194499999992,1.0884777729999993,3.5413826399999984,-0.20433680599999995,0.6634166669999999,2.9514,0.00137499999999946,-2.7930624999999907,1.5532361000000066,-0.1371280279999998,-0.25895139,0
221,-0.6000000000000014,-0.027000000000000024,-4.800000000000002,-0.043300000000000005,4.200000000000001,8.600000000000001,-4.300000000000002,-1.2999999999999972,0.8000000000000043,-0.005400000000000016,0.20000000000000284,-0.030000000000000027,0.5999999999999996,0.028000000000000025,-2.299999999999997,0.02289999999999992,0.7000000000000028,-0.03336098600000004,0.5214791669999999,0.8832083340000008,-0.7148680550000002,-0.076523909,0.021743056000000042,-0.11547916700000015,0.04438888799999985,-0.08557638899999986,-0.11436805499999995,-0.2898611119999999,-0.3935555560000004,-0.69741666,-1.528284722,-0.03279224300000005,0.055038694000000006,-0.096288944,-0.8912291659999999,-0.7006034770000014,0.8325576399999992,-0.2045631939999999,-0.3797604159999999,-0.7616222199999996,-0.4129062499999989,-5.124715299999991,-3.025992999999985,0.4702140309999998,-0.968451390000002,1
59,3.200000000000003,0.04860000000000003,4.699999999999998,0.08169999999999994,-1.5,-3.299999999999997,3.0,7.8999999999999915,-0.2999999999999972,-0.02490000000000004,-2.0,-0.04620000000000002,1.7000000000000008,0.0029000000000000137,4.399999999999999,0.059799999999999964,6.5,0.06321222900000006,-0.024812499999999904,-0.0699930559999995,0.3835972220000001,-0.0006043059999999434,0.3970486110000002,0.6312638890000004,0.7257152779999996,-0.02735416700000004,0.17370138900000004,0.4147847229999999,0.501256945,1.6751041699999991,0.312284722,0.055471645999999986,-0.051691556000000034,0.141662166,0.7695291670000008,0.6094354210000006,1.3753256899999986,-0.123568055,0.6431111110000001,2.5721222220000013,0.0002034699999988732,8.43172220000001,3.9400555999999938,-0.3345781519999997,3.1784305500000016,1
239,-1.2999999999999972,-0.012699999999999987,-3.3000000000000007,0.011299999999999977,2.0,6.400000000000006,1.1999999999999993,0.6000000000000085,-2.8999999999999986,-0.04429999999999995,-8.000000000000004,-0.0817,5.1,0.059299999999999964,-3.3000000000000007,0.052100000000000035,-2.200000000000003,-0.0021425830000000308,0.18561805499999995,0.4877569450000001,-0.017298610999999964,0.07045233299999998,-0.11330555500000015,-0.07500694400000008,-0.5048749999999997,-0.265451389,-0.076423611,-0.2484027779999997,-0.4611319440000004,-1.196597220000001,1.324090278,0.009659548999999993,0.04980291600000003,-0.0001981110000000564,0.0989680549999994,-0.06847152000000101,-0.7214923599999992,-0.3680722220000003,0.24728680600000003,-0.7406916700000004,-0.4125520899999984,1.988874999999993,-2.495138899999972,-0.04223002000000009,-2.11835417,0
260,-1.1000000000000014,-0.0050999999999999926,3.0,0.008099999999999996,-4.100000000000001,-6.3000000000000025,2.2,-4.099999999999993,-3.0,-0.04949999999999999,-6.599999999999998,-0.08289999999999997,3.5999999999999983,0.012899999999999969,-3.8000000000000007,0.06210000000000005,-3.799999999999997,-0.01731160399999998,-0.5325763890000001,-0.8419027780000006,0.4377499999999999,0.046370403,0.5411041660000002,0.5031527769999995,-0.6468124999999998,0.029763887999999964,-0.11102777800000002,-0.018597222999999767,-0.2882986110000001,-0.15118749999999892,-1.5712291669999998,-0.040476132000000005,-0.06597010399999997,-0.00032633299999998416,-0.08696458299999943,0.5208215280000008,-2.869770839999997,0.09940833299999996,-0.14571111100000025,-0.2088555499999991,-0.0008902800000001321,-7.572680499999992,-3.532875000000004,-0.5448563129999995,-0.3761111100000001,0
841,-2.0,-0.032399999999999984,-4.100000000000001,-0.018400000000000083,2.1,6.299999999999998,4.600000000000001,2.6999999999999886,3.200000000000003,0.034999999999999976,0.8000000000000007,0.02100000000000002,2.4000000000000004,0.05559999999999998,7.299999999999998,-0.06969999999999997,12.700000000000005,-0.03320416700000006,0.180701389,0.5646041669999997,0.4083333329999999,0.06695950699999992,0.0851111109999998,-0.028965277999999376,-0.5176944449999996,-0.281333333,-0.160673611,0.2558680549999999,0.3837083330000002,-0.5604791599999999,-6.489097223,-0.011265708000000041,0.08395763899999997,0.08680768800000002,-0.5678722230000002,0.20689306000000046,-0.4225201400000014,-0.43699861100000015,-0.2973541660000001,0.9236569499999998,-0.2099208400000024,-6.7428402999999975,5.595951400000019,-0.6321074310000003,-1.5491458399999978,0
964,-0.9000000000000057,-0.0011999999999999784,-0.3999999999999986,-0.024800000000000044,-0.5,-3.0,1.5,-0.7999999999999972,-2.5,0.005800000000000027,3.8000000000000007,-0.03200000000000003,-6.299999999999999,-0.01100000000000001,-0.5,0.03410000000000002,-10.5,-0.005588548000000026,-0.2448958329999997,-0.8938958329999998,0.0546875,-0.121123792,-0.8963541660000005,-1.1009375000000006,-0.11809722199999985,0.099118056,0.05564583399999989,-0.5184444450000001,-0.10635416699999968,-1.0939444499999986,5.813263889,-0.011303535000000031,-0.03400530499999998,0.010671445000000002,-0.3457951390000007,-0.8286500000000014,1.5844257000000006,0.40671597299999984,-0.24617569399999994,-2.118161110000001,-0.002366670000000681,0.26852080000000456,-5.338659800000002,0.7074594600000002,-2.1582152700000035,0
407,0.7000000000000028,-0.01369999999999999,1.8000000000000007,-0.04290000000000005,-1.0999999999999996,-4.0,1.0,1.3000000000000114,-1.5,-0.018500000000000016,2.000000000000004,-0.016699999999999937,-3.5,-0.04580000000000002,1.9000000000000021,-0.0373,-5.400000000000006,-0.007167292000000047,-0.12593750000000006,-0.6273958329999996,0.1338750000000002,0.009485590000000044,0.268444444,0.3352847219999999,-0.6501527779999998,-0.278020833,0.06593055599999997,-0.32924305499999984,-0.3616250000000001,-0.4277569400000001,3.957236111,-0.020690450999999888,-0.07042172899999999,-0.035635132000000014,0.2311500000000004,0.6511562470000012,-2.9120256899999983,-0.4698958339999999,0.10129236100000027,-1.709602779999999,-0.41933819999999855,-2.2347291999999896,-9.549680500000008,0.13389038399999986,-0.9547152700000012,0
327,1.7999999999999972,-0.0121,0.10000000000000142,-0.049599999999999984,1.6999999999999993,0.7000000000000028,-2.7,2.5999999999999943,3.6000000000000014,0.034700000000000016,2.5,0.06030000000000003,1.0999999999999996,-0.007099999999999995,1.9000000000000021,-0.10149999999999992,8.0,-0.0069125349999999966,0.2182708339999997,-0.02986805599999976,-0.3594444450000003,-0.09500206899999993,-0.031652777999999326,0.0145347220000005,-0.19111805600000054,-0.04773611099999997,0.12236111100000008,-0.16094444400000008,-0.213534723,0.2323263900000008,-3.496388889,-0.013856972000000023,-0.03979434099999996,-0.08769993100000004,-0.5713201389999991,-0.4434000000000005,-1.84107848,-0.21558750000000004,0.4588833339999996,-1.5114319400000014,-0.6374437499999992,-2.949909699999978,-0.1388055000000037,0.009336220000000228,0.1303680500000013,0
